identifier,name,polypeptide_id
PF00067,p450,P10632
PF00067,p450,P11712
PF00067,p450,P08684
PF00067,p450,P05183
PF00067,p450,P05177
PF00067,p450,P11712
PF00067,p450,P10635
PF00594,Gla,P00734
PF00051,Kringle,P00734
PF00089,Trypsin,P00734
PF09396,Thrombin_light,P00734
PF00008,EGF,P04070
PF00594,Gla,P04070
PF00089,Trypsin,P04070
PF00594,Gla,P00734
PF00051,Kringle,P00734
PF00089,Trypsin,P00734
PF09396,Thrombin_light,P00734
PF00008,EGF,P04070
PF00594,Gla,P04070
PF00089,Trypsin,P04070
PF00043,GST_C,P09210
PF02798,GST_N,P09210
PF00043,GST_C,P09211
PF02798,GST_N,P09211
PF00043,GST_C,P78417
PF13417,GST_N_3,P78417
PF00043,GST_C,P21266
PF02798,GST_N,P21266
PF03074,GCS,P48506
PF02525,Flavodoxin_2,P15559
PF01126,Heme_oxygenase,P09601
PF00080,Sod_Cu,P00441
PF00043,GST_C,P09210
PF02798,GST_N,P09210
PF00043,GST_C,P09211
PF02798,GST_N,P09211
PF00043,GST_C,P78417
PF13417,GST_N_3,P78417
PF00043,GST_C,P21266
PF02798,GST_N,P21266
PF03074,GCS,P48506
PF02525,Flavodoxin_2,P15559
PF01126,Heme_oxygenase,P09601
PF00080,Sod_Cu,P00441
PF00067,p450,P78329
PF00067,p450,P08684
PF00067,p450,Q02928
PF01066,CDP-OH_P_transf,Q9Y6K0
PF01633,Choline_kinase,Q9Y259
PF00755,Carn_acyltransf,P28329
PF01633,Choline_kinase,P35790
PF05199,GMC_oxred_C,Q8NE62
PF00732,GMC_oxred_N,Q8NE62
PF00067,p450,P11712
PF00067,p450,P33261
PF00067,p450,P10635
PF00067,p450,P08684
PF00067,p450,P20815
PF02803,Thiolase_C,P24752
PF00108,Thiolase_N,P24752
PF00583,Acetyltransf_1,F1T0I5
PF00199,Catalase,P04040
PF06628,Catalase-rel,P04040
PF03098,An_peroxidase,P23219
PF00008,EGF,P23219
PF03098,An_peroxidase,P35354
PF00008,EGF,P35354
PF00067,p450,P24462
PF00067,p450,P04798
PF00067,p450,P05177
PF00067,p450,Q16678
PF01425,Amidase,O00519
PF07992,Pyr_redox_2,P00390
PF02852,Pyr_redox_dim,P00390
PF00255,GSHPx,P07203
PF00368,HMG-CoA_red,P04035
PF12349,Sterol-sensing,P04035
PF01231,IDO,P14902
PF01477,PLAT,P09917
PF00305,Lipoxygenase,P09917
PF01477,PLAT,P16050
PF00305,Lipoxygenase,P16050
PF02275,CBAH,Q02083
PF15508,NAAA-beta,Q02083
PF08240,ADH_N,Q08257
PF00107,ADH_zinc_N,Q08257
PF12706,Lactamase_B_2,Q6IQ20
PF00068,Phospholip_A2_1,P04054
PF00067,p450,P05093
PF00080,Sod_Cu,P00441
PF00149,Metallophos,P17405
PF00067,p450,P10635
PF00067,p450,P11712
PF00067,p450,P33261
PF00067,p450,P10635
PF00067,p450,P08684
PF00067,p450,P20815
PF02803,Thiolase_C,P24752
PF00108,Thiolase_N,P24752
PF00583,Acetyltransf_1,F1T0I5
PF00199,Catalase,P04040
PF06628,Catalase-rel,P04040
PF03098,An_peroxidase,P23219
PF00008,EGF,P23219
PF03098,An_peroxidase,P35354
PF00008,EGF,P35354
PF00067,p450,P24462
PF00067,p450,P04798
PF00067,p450,P05177
PF00067,p450,Q16678
PF01425,Amidase,O00519
PF07992,Pyr_redox_2,P00390
PF02852,Pyr_redox_dim,P00390
PF00255,GSHPx,P07203
PF00368,HMG-CoA_red,P04035
PF12349,Sterol-sensing,P04035
PF01231,IDO,P14902
PF01477,PLAT,P09917
PF00305,Lipoxygenase,P09917
PF01477,PLAT,P16050
PF00305,Lipoxygenase,P16050
PF02275,CBAH,Q02083
PF15508,NAAA-beta,Q02083
PF08240,ADH_N,Q08257
PF00107,ADH_zinc_N,Q08257
PF12706,Lactamase_B_2,Q6IQ20
PF00068,Phospholip_A2_1,P04054
PF00067,p450,P05093
PF00080,Sod_Cu,P00441
PF00149,Metallophos,P17405
PF00067,p450,P08684
PF00067,p450,P11712
PF00067,p450,P08684
PF00067,p450,P08684
PF00067,p450,P10635
PF00067,p450,P20815
PF00067,p450,P24462
