id,name,organism,known_action,position,parent_key
BE0000381,Gamma-aminobutyric acid receptor subunit alpha-2,Human,yes,2,DB01558
BE0000523,Gamma-aminobutyric acid receptor subunit alpha-3,Human,yes,3,DB01558
BE0000478,Gamma-aminobutyric acid receptor subunit alpha-4,Human,yes,4,DB01558
BE0000471,Gamma-aminobutyric acid receptor subunit alpha-5,Human,yes,5,DB01558
BE0000764,Gamma-aminobutyric acid receptor subunit alpha-6,Human,yes,6,DB01558
BE0002344,Gamma-aminobutyric acid receptor subunit beta-1,Human,yes,7,DB01558
BE0002346,Gamma-aminobutyric acid receptor subunit beta-2,Human,yes,8,DB01558
BE0002345,Gamma-aminobutyric acid receptor subunit beta-3,Human,yes,9,DB01558
BE0003593,Gamma-aminobutyric acid receptor subunit gamma-1,Human,yes,10,DB01558
BE0003592,Gamma-aminobutyric acid receptor subunit gamma-2,Human,yes,11,DB01558
BE0003594,Gamma-aminobutyric acid receptor subunit gamma-3,Human,yes,12,DB01558
BE0003599,Gamma-aminobutyric acid receptor subunit delta,Human,yes,13,DB01558
BE0003595,Gamma-aminobutyric acid receptor subunit epsilon,Human,yes,14,DB01558
BE0003596,Gamma-aminobutyric acid receptor subunit pi,Human,yes,15,DB01558
BE0000129,Gamma-aminobutyric acid receptor subunit rho-1,Human,yes,16,DB01558
BE0003598,Gamma-aminobutyric acid receptor subunit rho-2,Human,yes,17,DB01558
BE0003619,Gamma-aminobutyric acid receptor subunit rho-3,Human,yes,18,DB01558
BE0003597,Gamma-aminobutyric acid receptor subunit theta,Human,yes,19,DB01558
BE0000795,Gamma-aminobutyric acid receptor subunit alpha-1,Human,yes,1,DB01559
BE0000381,Gamma-aminobutyric acid receptor subunit alpha-2,Human,yes,2,DB01559
BE0000523,Gamma-aminobutyric acid receptor subunit alpha-3,Human,yes,3,DB01559
BE0000471,Gamma-aminobutyric acid receptor subunit alpha-5,Human,yes,4,DB01559
BE0003593,Gamma-aminobutyric acid receptor subunit gamma-1,Human,yes,5,DB01559
BE0003592,Gamma-aminobutyric acid receptor subunit gamma-2,Human,yes,6,DB01559
BE0003594,Gamma-aminobutyric acid receptor subunit gamma-3,Human,yes,7,DB01559
BE0002344,Gamma-aminobutyric acid receptor subunit beta-1,Human,yes,8,DB01559
BE0002346,Gamma-aminobutyric acid receptor subunit beta-2,Human,yes,9,DB01559
BE0002345,Gamma-aminobutyric acid receptor subunit beta-3,Human,yes,10,DB01559
BE0003599,Gamma-aminobutyric acid receptor subunit delta,Human,yes,11,DB01559
BE0003595,Gamma-aminobutyric acid receptor subunit epsilon,Human,yes,12,DB01559
BE0003596,Gamma-aminobutyric acid receptor subunit pi,Human,yes,13,DB01559
BE0000129,Gamma-aminobutyric acid receptor subunit rho-1,Human,yes,14,DB01559
BE0003598,Gamma-aminobutyric acid receptor subunit rho-2,Human,yes,15,DB01559
BE0003619,Gamma-aminobutyric acid receptor subunit rho-3,Human,yes,16,DB01559
BE0000194,Estradiol 17-beta-dehydrogenase 1,Human,unknown,1,DB01561
BE0001607,Steroid Delta-isomerase,Comamonas testosteroni,unknown,2,DB01561
BE0000132,Androgen receptor,Human,yes,NA,DB01564
BE0000770,Mu-type opioid receptor,Human,yes,1,DB01565
BE0000420,Delta-type opioid receptor,Human,unknown,2,DB01565
BE0000632,Kappa-type opioid receptor,Human,unknown,3,DB01565
BE0001063,E3 ubiquitin-protein ligase TRIM13,Human,unknown,4,DB01565
BE0000947,Pro-opiomelanocortin,Human,unknown,5,DB01565
BE0000795,Gamma-aminobutyric acid receptor subunit alpha-1,Human,yes,1,DB01567
BE0000381,Gamma-aminobutyric acid receptor subunit alpha-2,Human,yes,2,DB01567
BE0000523,Gamma-aminobutyric acid receptor subunit alpha-3,Human,yes,3,DB01567
BE0000471,Gamma-aminobutyric acid receptor subunit alpha-5,Human,yes,4,DB01567
BE0003593,Gamma-aminobutyric acid receptor subunit gamma-1,Human,yes,5,DB01567
BE0003592,Gamma-aminobutyric acid receptor subunit gamma-2,Human,yes,6,DB01567
BE0003594,Gamma-aminobutyric acid receptor subunit gamma-3,Human,yes,7,DB01567
BE0002344,Gamma-aminobutyric acid receptor subunit beta-1,Human,yes,8,DB01567
BE0002346,Gamma-aminobutyric acid receptor subunit beta-2,Human,yes,9,DB01567
BE0002345,Gamma-aminobutyric acid receptor subunit beta-3,Human,yes,10,DB01567
BE0003599,Gamma-aminobutyric acid receptor subunit delta,Human,yes,11,DB01567
BE0003595,Gamma-aminobutyric acid receptor subunit epsilon,Human,yes,12,DB01567
BE0003596,Gamma-aminobutyric acid receptor subunit pi,Human,yes,13,DB01567
BE0000129,Gamma-aminobutyric acid receptor subunit rho-1,Human,yes,14,DB01567
BE0003598,Gamma-aminobutyric acid receptor subunit rho-2,Human,yes,15,DB01567
BE0003619,Gamma-aminobutyric acid receptor subunit rho-3,Human,yes,16,DB01567
BE0000131,Corticosteroid 11-beta-dehydrogenase isozyme 2,Human,unknown,1,DB01569
BE0000770,Mu-type opioid receptor,Human,yes,NA,DB01571
BE0000420,Delta-type opioid receptor,Human,yes,NA,DB01571
BE0000632,Kappa-type opioid receptor,Human,yes,NA,DB01571
BE0000118,Synaptic vesicular amine transporter,Human,yes,1,DB01576
BE0000486,Sodium-dependent noradrenaline transporter,Human,yes,2,DB01576
BE0000647,Sodium-dependent dopamine transporter,Human,yes,3,DB01576
BE0001044,Trace amine-associated receptor 1,Human,unknown,4,DB01576
BE0000501,Alpha-1A adrenergic receptor,Human,unknown,5,DB01576
BE0000575,Alpha-1B adrenergic receptor,Human,unknown,6,DB01576
BE0000647,Sodium-dependent dopamine transporter,Human,yes,1,DB01577
BE0000749,Sodium-dependent serotonin transporter,Human,yes,2,DB01577
BE0000486,Sodium-dependent noradrenaline transporter,Human,yes,3,DB01577
BE0000118,Synaptic vesicular amine transporter,Human,yes,4,DB01577
BE0004674,Chromaffin granule amine transporter,Human,yes,5,DB01577
BE0001044,Trace amine-associated receptor 1,Human,yes,6,DB01577
BE0000289,Alpha-2A adrenergic receptor,Human,yes,7,DB01577
BE0000572,Alpha-2B adrenergic receptor,Human,yes,8,DB01577
BE0000342,Alpha-2C adrenergic receptor,Human,yes,9,DB01577
BE0002198,Amine oxidase [flavin-containing] A,Human,yes,10,DB01577
BE0002196,Amine oxidase [flavin-containing] B,Human,yes,11,DB01577
BE0000501,Alpha-1A adrenergic receptor,Human,yes,1,DB01579
BE0000486,Sodium-dependent noradrenaline transporter,Human,yes,2,DB01579
BE0000575,Alpha-1B adrenergic receptor,Human,unknown,3,DB01579
BE0000172,Beta-1 adrenergic receptor,Human,yes,NA,DB01580
BE0000694,Beta-2 adrenergic receptor,Human,unknown,NA,DB01580
BE0001012,Beta-3 adrenergic receptor,Human,unknown,3,DB01580
BE0000803,Dihydropteroate synthase,Escherichia coli (strain K12),yes,1,DB01581
BE0000803,Dihydropteroate synthase,Escherichia coli (strain K12),yes,1,DB01582
BE0000687,Thyroid hormone receptor alpha,Human,yes,1,DB01583
BE0000315,Thyroid hormone receptor beta,Human,yes,2,DB01583
BE0000622,Aldo-keto reductase family 1 member C2,Human,yes,NA,DB01586
BE0001777,Bile acid receptor,Human,unknown,8,DB01586
BE0000736,Translocator protein,Human,yes,1,DB01587
BE0000795,Gamma-aminobutyric acid receptor subunit alpha-1,Human,yes,2,DB01587
BE0002344,Gamma-aminobutyric acid receptor subunit beta-1,Human,yes,3,DB01587
BE0003593,Gamma-aminobutyric acid receptor subunit gamma-1,Human,yes,4,DB01587
BE0003599,Gamma-aminobutyric acid receptor subunit delta,Human,yes,5,DB01587
BE0003595,Gamma-aminobutyric acid receptor subunit epsilon,Human,yes,6,DB01587
BE0000795,Gamma-aminobutyric acid receptor subunit alpha-1,Human,yes,NA,DB01588
BE0000381,Gamma-aminobutyric acid receptor subunit alpha-2,Human,yes,1,DB01588
BE0000523,Gamma-aminobutyric acid receptor subunit alpha-3,Human,yes,2,DB01588
BE0000471,Gamma-aminobutyric acid receptor subunit alpha-5,Human,yes,3,DB01588
BE0003593,Gamma-aminobutyric acid receptor subunit gamma-1,Human,yes,4,DB01588
BE0003592,Gamma-aminobutyric acid receptor subunit gamma-2,Human,yes,5,DB01588
BE0003594,Gamma-aminobutyric acid receptor subunit gamma-3,Human,yes,6,DB01588
BE0002344,Gamma-aminobutyric acid receptor subunit beta-1,Human,yes,7,DB01588
BE0002346,Gamma-aminobutyric acid receptor subunit beta-2,Human,yes,8,DB01588
BE0002345,Gamma-aminobutyric acid receptor subunit beta-3,Human,yes,9,DB01588
BE0003599,Gamma-aminobutyric acid receptor subunit delta,Human,yes,10,DB01588
BE0003595,Gamma-aminobutyric acid receptor subunit epsilon,Human,yes,11,DB01588
BE0003596,Gamma-aminobutyric acid receptor subunit pi,Human,yes,12,DB01588
BE0000129,Gamma-aminobutyric acid receptor subunit rho-1,Human,yes,13,DB01588
BE0003598,Gamma-aminobutyric acid receptor subunit rho-2,Human,yes,14,DB01588
BE0003619,Gamma-aminobutyric acid receptor subunit rho-3,Human,yes,15,DB01588
BE0004797,GABA-A receptor (anion channel),Human,yes,17,DB01588
BE0000795,Gamma-aminobutyric acid receptor subunit alpha-1,Human,yes,NA,DB01589
BE0000381,Gamma-aminobutyric acid receptor subunit alpha-2,Human,yes,1,DB01589
BE0000523,Gamma-aminobutyric acid receptor subunit alpha-3,Human,yes,2,DB01589
BE0000471,Gamma-aminobutyric acid receptor subunit alpha-5,Human,yes,3,DB01589
BE0003593,Gamma-aminobutyric acid receptor subunit gamma-1,Human,yes,4,DB01589
BE0003592,Gamma-aminobutyric acid receptor subunit gamma-2,Human,yes,5,DB01589
BE0003594,Gamma-aminobutyric acid receptor subunit gamma-3,Human,yes,6,DB01589
BE0002344,Gamma-aminobutyric acid receptor subunit beta-1,Human,yes,7,DB01589
BE0002345,Gamma-aminobutyric acid receptor subunit beta-3,Human,yes,8,DB01589
BE0003599,Gamma-aminobutyric acid receptor subunit delta,Human,yes,9,DB01589
BE0003595,Gamma-aminobutyric acid receptor subunit epsilon,Human,yes,10,DB01589
BE0003596,Gamma-aminobutyric acid receptor subunit pi,Human,yes,11,DB01589
BE0000129,Gamma-aminobutyric acid receptor subunit rho-1,Human,yes,12,DB01589
BE0003598,Gamma-aminobutyric acid receptor subunit rho-2,Human,yes,13,DB01589
BE0003619,Gamma-aminobutyric acid receptor subunit rho-3,Human,yes,14,DB01589
BE0004797,GABA-A receptor (anion channel),Human,yes,18,DB01589
BE0002386,Serine/threonine-protein kinase mTOR,Human,yes,NA,DB01590
BE0000045,Muscarinic acetylcholine receptor M3,Human,yes,NA,DB01591
BE0000092,Muscarinic acetylcholine receptor M1,Human,unknown,NA,DB01591
BE0000560,Muscarinic acetylcholine receptor M2,Human,unknown,1,DB01591
BE0000405,Muscarinic acetylcholine receptor M4,Human,unknown,2,DB01591
BE0000247,Muscarinic acetylcholine receptor M5,Human,unknown,3,DB01591
BE0008725,Transferrin receptor protein 1,Human,unknown,1,DB01592
BE0002217,Egl nine homolog 1,Human,unknown,2,DB01592
BE0001608,Histone deacetylase 8,Human,unknown,3,DB01592
BE0008990,Alpha-hemoglobin-stabilizing protein,Human,unknown,4,DB01592
BE0000130,Hemoglobin subunit alpha,Human,unknown,5,DB01592
BE0008991,"Frataxin, mitochondrial",Human,unknown,6,DB01592
BE0000399,Ferritin heavy chain,Human,unknown,7,DB01592
BE0009013,Flap endonuclease 1,Human,unknown,8,DB01592
BE0003175,Endonuclease 8-like 1,Human,unknown,9,DB01592
BE0005817,Endonuclease 8-like 2,Human,unknown,10,DB01592
BE0000113,DNA polymerase beta,Human,unknown,11,DB01592
BE0001140,Ceruloplasmin,Human,unknown,12,DB01592
BE0000510,Serotransferrin,Human,unknown,13,DB01592
BE0005831,B1 bradykinin receptor,Human,unknown,1,DB01593
BE0001145,Methylated-DNA--protein-cysteine methyltransferase,Human,unknown,2,DB01593
BE0001683,Fructose-bisphosphate aldolase A,Human,unknown,3,DB01593
BE0004528,Elongation factor 1-alpha 1,Human,unknown,4,DB01593
BE0005807,Alpha-enolase,Human,unknown,5,DB01593
BE0000720,"Glyceraldehyde-3-phosphate dehydrogenase, testis-specific",Human,unknown,6,DB01593
BE0003106,Nucleoside diphosphate kinase A,Human,unknown,7,DB01593
BE0002467,Protein disulfide-isomerase,Human,unknown,8,DB01593
BE0008980,Protein disulfide-isomerase A3,Human,unknown,9,DB01593
BE0005844,Peroxiredoxin-1,Human,unknown,10,DB01593
BE0004590,Phosphoserine phosphatase,Human,unknown,11,DB01593
BE0003844,Triosephosphate isomerase,Human,unknown,12,DB01593
BE0004542,"Elongation factor Tu, mitochondrial",Human,unknown,13,DB01593
BE0000123,Estrogen receptor alpha,Human,unknown,14,DB01593
BE0000125,Interleukin-3,Human,unknown,15,DB01593
BE0004779,Metallothionein-2,Human,unknown,16,DB01593
BE0005815,Copper chaperone for superoxide dismutase,Human,unknown,17,DB01593
BE0002365,Histone deacetylase 1,Human,unknown,18,DB01593
BE0003523,Histone deacetylase 4,Human,unknown,19,DB01593
BE0008954,DNA-3-methyladenine glycosylase,Human,unknown,20,DB01593
BE0005833,Semenogelin-1,Human,unknown,21,DB01593
BE0002390,Superoxide dismutase [Cu-Zn],Human,unknown,22,DB01593
BE0001608,Histone deacetylase 8,Human,unknown,23,DB01593
BE0005834,Apoptosis regulatory protein Siva,Human,unknown,24,DB01593
BE0000433,Glycine receptor subunit alpha-1,Human,unknown,25,DB01593
BE0001003,E3 ubiquitin-protein ligase Mdm2,Human,unknown,26,DB01593
BE0003491,Insulin,Human,unknown,27,DB01593
BE0005835,Utrophin,Human,unknown,28,DB01593
BE0000187,Aspartoacylase,Human,unknown,29,DB01593
BE0008955,Protein S100-A8,Human,unknown,30,DB01593
BE0008993,Protein S100-A9,Human,unknown,31,DB01593
BE0000058,Matrix metalloproteinase-9,Human,unknown,32,DB01593
BE0008994,Tumor protein p73,Human,unknown,33,DB01593
BE0003602,Protein S100-A2,Human,unknown,34,DB01593
BE0003380,Cellular tumor antigen p53,Human,unknown,35,DB01593
BE0005770,Metallothionein-3,Human,unknown,36,DB01593
BE0005812,Programmed cell death protein 6,Human,unknown,37,DB01593
BE0005538,DAN domain family member 5,Human,unknown,38,DB01593
BE0004778,Metallothionein-1A,Human,unknown,39,DB01593
BE0009047,Alpha-1B-glycoprotein,Human,unknown,40,DB01593
BE0000910,Alpha-2-macroglobulin,Human,unknown,41,DB01593
BE0001060,Angiotensinogen,Human,unknown,42,DB01593
BE0009048,Alpha-2-HS-glycoprotein,Human,unknown,43,DB01593
BE0001213,Serum amyloid P-component,Human,unknown,44,DB01593
BE0003449,Apolipoprotein A-I,Human,unknown,45,DB01593
BE0000922,Apolipoprotein A-II,Human,unknown,46,DB01593
BE0009049,Apolipoprotein A-IV,Human,unknown,47,DB01593
BE0005852,Apolipoprotein B receptor,Human,unknown,48,DB01593
BE0001119,Apolipoprotein E,Human,unknown,49,DB01593
BE0009069,Apolipoprotein L1,Human,unknown,50,DB01593
BE0002095,Complement C1q subcomponent subunit B,Human,unknown,51,DB01593
BE0002096,Complement C1q subcomponent subunit C,Human,unknown,52,DB01593
BE0002093,Complement C1r subcomponent,Human,unknown,53,DB01593
BE0001529,Complement C1s subcomponent,Human,unknown,54,DB01593
BE0003455,Complement C3,Human,unknown,55,DB01593
BE0004686,Complement C4-B,Human,unknown,56,DB01593
BE0009050,C4b-binding protein alpha chain,Human,unknown,57,DB01593
BE0009070,C4b-binding protein beta chain,Human,unknown,58,DB01593
BE0000855,Complement C5,Human,unknown,59,DB01593
BE0009071,Lys-63-specific deubiquitinase BRCC36,Human,unknown,60,DB01593
BE0009072,Complement component C8 alpha chain,Human,unknown,61,DB01593
BE0009051,Complement component C8 beta chain,Human,unknown,62,DB01593
BE0003266,Complement component C8 gamma chain,Human,unknown,63,DB01593
BE0001701,Complement factor B,Human,unknown,64,DB01593
BE0009053,Complement factor H,Human,unknown,65,DB01593
BE0009054,Complement factor I,Human,unknown,66,DB01593
BE0009055,Clusterin,Human,unknown,67,DB01593
BE0001140,Ceruloplasmin,Human,unknown,68,DB01593
BE0003503,Carboxypeptidase N catalytic chain,Human,unknown,69,DB01593
BE0003504,Carboxypeptidase N subunit 2,Human,unknown,70,DB01593
BE0009073,Dermcidin,Human,unknown,71,DB01593
BE0009074,Desmoplakin,Human,unknown,72,DB01593
BE0004672,Coagulation factor XII,Human,unknown,73,DB01593
BE0009075,Coagulation factor XIII B chain,Human,unknown,74,DB01593
BE0000048,Prothrombin,Human,unknown,75,DB01593
BE0009076,Ficolin-3,Human,unknown,76,DB01593
BE0000538,Fibrinogen alpha chain,Human,unknown,77,DB01593
BE0001180,Fibronectin,Human,unknown,78,DB01593
BE0004161,Gelsolin,Human,unknown,79,DB01593
BE0000130,Hemoglobin subunit alpha,Human,unknown,80,DB01593
BE0000629,Hemoglobin subunit beta,Human,unknown,81,DB01593
BE0009057,Haptoglobin-related protein,Human,unknown,82,DB01593
BE0009077,Hornerin,Human,unknown,83,DB01593
BE0009058,Insulin-like growth factor-binding protein complex acid labile subunit,Human,unknown,84,DB01593
BE0005097,Ig alpha-1 chain C region,Human,unknown,85,DB01593
BE0005098,Ig mu chain C region,Human,unknown,86,DB01593
BE0009078,Immunoglobulin kappa variable 1-17,Human,unknown,87,DB01593
BE0000616,Ig kappa chain V-III region GOL,Human,unknown,88,DB01593
BE0009079,Immunoglobulin lambda variable 3-21,Human,unknown,89,DB01593
BE0009080,Inter-alpha-trypsin inhibitor heavy chain H1,Human,unknown,90,DB01593
BE0009060,Inter-alpha-trypsin inhibitor heavy chain H2,Human,unknown,91,DB01593
BE0009081,Inter-alpha-trypsin inhibitor heavy chain H3,Human,unknown,92,DB01593
BE0009082,Inter-alpha-trypsin inhibitor heavy chain H4,Human,unknown,93,DB01593
BE0009083,Immunoglobulin J chain,Human,unknown,94,DB01593
BE0009084,Junction plakoglobin,Human,unknown,95,DB01593
BE0002440,Plasma kallikrein,Human,unknown,96,DB01593
BE0001017,Kininogen-1,Human,unknown,97,DB01593
BE0009061,"Keratin, type II cytoskeletal 1",Human,unknown,98,DB01593
BE0009062,"Keratin, type I cytoskeletal 10",Human,unknown,99,DB01593
BE0009085,"Keratin, type I cytoskeletal 14",Human,unknown,100,DB01593
BE0009086,"Keratin, type I cytoskeletal 16",Human,unknown,101,DB01593
BE0009063,"Keratin, type II cytoskeletal 2 epidermal",Human,unknown,102,DB01593
BE0009087,"Keratin, type II cytoskeletal 5",Human,unknown,103,DB01593
BE0009088,"Keratin, type II cytoskeletal 6A",Human,unknown,104,DB01593
BE0009064,"Keratin, type I cytoskeletal 9",Human,unknown,105,DB01593
BE0003663,Alpha-1-acid glycoprotein 2,Human,unknown,106,DB01593
BE0004613,N-acetylmuramoyl-L-alanine amidase,Human,unknown,107,DB01593
BE0000930,Serum paraoxonase/arylesterase 1,Human,unknown,108,DB01593
BE0009089,Pregnancy zone protein,Human,unknown,109,DB01593
BE0003756,Protein S100-A7,Human,unknown,110,DB01593
BE0005533,Selenoprotein P,Human,unknown,111,DB01593
BE0000952,Alpha-1-antitrypsin,Human,unknown,112,DB01593
BE0009090,Alpha-1-antichymotrypsin,Human,unknown,113,DB01593
BE0009067,Kallistatin,Human,unknown,114,DB01593
BE0000209,Corticosteroid-binding globulin,Human,unknown,115,DB01593
BE0000775,Heparin cofactor 2,Human,unknown,116,DB01593
BE0000685,Sex hormone-binding globulin,Human,unknown,117,DB01593
BE0000510,Serotransferrin,Human,unknown,118,DB01593
BE0000337,Transthyretin,Human,unknown,119,DB01593
BE0001068,Vitronectin,Human,unknown,120,DB01593
BE0009092,Amyloid-like protein 1,Human,unknown,121,DB01593
BE0009093,Amyloid-like protein 2,Human,unknown,122,DB01593
BE0003392,Amyloid beta A4 protein,Human,unknown,123,DB01593
BE0001717,Poly [ADP-ribose] polymerase 1,Human,unknown,124,DB01593
BE0000795,Gamma-aminobutyric acid receptor subunit alpha-1,Human,yes,1,DB01594
BE0000381,Gamma-aminobutyric acid receptor subunit alpha-2,Human,yes,2,DB01594
BE0000523,Gamma-aminobutyric acid receptor subunit alpha-3,Human,yes,3,DB01594
BE0000471,Gamma-aminobutyric acid receptor subunit alpha-5,Human,yes,4,DB01594
BE0003593,Gamma-aminobutyric acid receptor subunit gamma-1,Human,yes,5,DB01594
BE0003592,Gamma-aminobutyric acid receptor subunit gamma-2,Human,yes,6,DB01594
BE0003594,Gamma-aminobutyric acid receptor subunit gamma-3,Human,yes,7,DB01594
BE0002344,Gamma-aminobutyric acid receptor subunit beta-1,Human,yes,8,DB01594
BE0002346,Gamma-aminobutyric acid receptor subunit beta-2,Human,yes,9,DB01594
BE0002345,Gamma-aminobutyric acid receptor subunit beta-3,Human,yes,10,DB01594
BE0003599,Gamma-aminobutyric acid receptor subunit delta,Human,yes,11,DB01594
BE0003595,Gamma-aminobutyric acid receptor subunit epsilon,Human,yes,12,DB01594
BE0003596,Gamma-aminobutyric acid receptor subunit pi,Human,yes,13,DB01594
BE0000129,Gamma-aminobutyric acid receptor subunit rho-1,Human,yes,14,DB01594
BE0003598,Gamma-aminobutyric acid receptor subunit rho-2,Human,yes,15,DB01594
BE0003619,Gamma-aminobutyric acid receptor subunit rho-3,Human,yes,16,DB01594
BE0000795,Gamma-aminobutyric acid receptor subunit alpha-1,Human,yes,1,DB01595
BE0000381,Gamma-aminobutyric acid receptor subunit alpha-2,Human,yes,2,DB01595
