sequence,left_drugbank_id,left_drugbank_name,right_drugbank_id,right_drugbank_name,parent_key
1,DB05271,Rotigotine,DBMET00941,N-despropyl-rotigotine,DB05271
1,DB05271,Rotigotine,DBMET00943,N-desthienylethyl-rotigotine,DB05271
1,DB05289,Tarenflurbil,DBMET01566,4-OH-S-flurbiprofen,DB05289
1,DB05294,Vandetanib,DBMET00935,N-desmethyl vandetanib,DB05294
1,DB05351,Dexlansoprazole,DBMET01494,5-hydroxy dexlansoprazole,DB05351
1,DB05521,Telaprevir,DBMET00993,Pyrazinoic acid,DB05521
1,DB05676,Apremilast,DBMET01392,M3,DB05676
2,DBMET01392,M3,DBMET01393,M12,DB05676
1,DB05812,Abiraterone,DBMET00788,abiraterone sulfate,DB05812
1,DB05812,Abiraterone,DBMET00951,N-oxide abiraterone sulfate,DB05812
1,DB06148,Mianserin,DBMET01732,"(R)-mianserin, N-Desmethyl",DB06148
1,DB06148,Mianserin,DBMET01733,"(R)-mianserin, 8-hydroxy",DB06148
1,DB06148,Mianserin,DBMET01734,"(R)-mianserin, N-oxide",DB06148
1,DB06148,Mianserin,DBMET01824,8-Hydroxymianserin,DB06148
1,DB06148,Mianserin,DBMET01825,Desmethylmianserin,DB06148
1,DB06148,Mianserin,DBMET01826,Mianserin N-oxide,DB06148
1,DB06153,Pizotifen,DBMET02053,Pizotifen glucuronide,DB06153
1,DB06154,Pentaerythritol Tetranitrate,DB12529,Nitrite,DB06154
1,DB06154,Pentaerythritol Tetranitrate,DB13526,Pentaerithrityl,DB06154
1,DB06154,Pentaerythritol Tetranitrate,DBMET01482,Ammonia,DB06154
1,DB06154,Pentaerythritol Tetranitrate,DBMET01480,Nitric Oxide,DB06154
1,DB06176,Romidepsin,DBMET01414,Romidepsin (active),DB06176
1,DB06201,Rufinamide,DBMET00814,CGP 47292,DB06201
1,DB06202,Lasofoxifene,DBMET01444,7-hydroxy-lasofoxifene (7-OHLAS),DB06202
1,DB06202,Lasofoxifene,DBMET01445,5-hydroxy-lasofoxifene (5-OHLAS),DB06202
1,DB06204,Tapentadol,DBMET00934,N-desmethyl tapentadol,DB06204
1,DB06209,Prasugrel,DBMET00099,R-95913,DB06209
2,DBMET00099,R-95913,DBMET00483,R-138727,DB06209
1,DB06211,Doripenem,DBMET01407,doripenem-M1,DB06211
1,DB06217,Vernakalant,DBMET01446,RSD1385,DB06217
1,DB06218,Lacosamide,DBMET00965,O-Desmethyl-lacosamide,DB06218
1,DB06230,Nalmefene,DBMET01858,Nalmefene 3-O-glucuronide,DB06230
1,DB06230,Nalmefene,DBMET01859,Nalmefene 3-O-sulfate,DB06230
1,DB06230,Nalmefene,DBMET01860,Nornalmefene,DB06230
2,DBMET01860,Nornalmefene,DBMET01861,Nornalmefene 3-O-glucuronide,DB06230
2,DBMET01860,Nornalmefene,DBMET01862,Nornalmefene 3-O-sulfate,DB06230
1,DB06235,Vadimezan,DBMET01775,6-Hydroxy-MXAA,DB06235
1,DB06267,Udenafil,DBMET00421,N-desalkyludenafil,DB06267
1,DB06287,Temsirolimus,DBMET00628,Sirolimus,DB06287
1,DB06292,Dapagliflozin,DBMET01372,dapagliflozin 3-O-glucuronide,DB06292
1,DB06335,Saxagliptin,DBMET00459,5-hydroxy saxagliptin,DB06335
1,DB06401,Bazedoxifene,DBMET01399,bazedoxifene-4'-glucuronide,DB06401
1,DB06401,Bazedoxifene,DBMET01400,bazedoxifene-5-glucuronide,DB06401
1,DB06402,Telavancin,DBMET01011,THRX-651540,DB06402
1,DB06403,Ambrisentan,DBMET01405,Ambrisentan glucuronide,DB06403
1,DB06403,Ambrisentan,DBMET00460,4-hydroxymethyl ambrisentan,DB06403
2,DBMET00460,4-hydroxymethyl ambrisentan,DBMET01406,4-hydroxymethyl ambrisentan glucuronide,DB06403
1,DB06590,Ceftaroline fosamil,DBMET00812,ceftaroline,DB06590
1,DB06595,Midostaurin,DBMET01440,CGP 52421,DB06595
1,DB06595,Midostaurin,DBMET01441,CGP 62221,DB06595
1,DB06637,Dalfampridine,DBMET00708,3-hydroxy-4-aminopyridine,DB06637
1,DB06637,Dalfampridine,DBMET00709,3-hydroxy-4-aminopyridine sulfate,DB06637
1,DB06652,Vicriviroc,DBMET00078,O-Desmethylvicriviroc,DB06652
1,DB06652,Vicriviroc,DBMET00079,Vicriviroc hydroxylamine,DB06652
1,DB06652,Vicriviroc,DBMET00080,Vicriviroc N-oxide,DB06652
1,DB06652,Vicriviroc,DBMET00081,N-Desalkylvicriviroc,DB06652
1,DB06652,Vicriviroc,DBMET00082,"N,N-Desalkylvicriviroc",DB06652
1,DB06652,Vicriviroc,DBMET00083,Vicriviroc carboxylic acid,DB06652
1,DB06669,Arverapamil,DBMET01615,"(2R)-5-{[2-(3,4-dimethoxyphenyl)ethyl]amino}-2-(3-methoxyphenyl)-2-(propan-2-yl)pentanenitrile",DB06669
1,DB06669,Arverapamil,DBMET01616,(2R)-5-amino-2-(3-methoxyphenyl)-2-(propan-2-yl)pentanenitrile,DB06669
1,DB06669,Arverapamil,DBMET01617,"2-(3,4-dimethoxyphenyl)acetaldehyde",DB06669
1,DB06670,Odanacatib,DBMET01469,M6 (Odanacatib),DB06670
1,DB06670,Odanacatib,DBMET01471,M9 (Odanacatib),DB06670
1,DB06670,Odanacatib,DBMET01470,M10 (Odanacatib),DB06670
1,DB06670,Odanacatib,DBMET01472,M8 (Odanacatib),DB06670
2,DBMET01472,M8 (Odanacatib),DBMET01473,M3 (Odanacatib),DB06670
2,DBMET01472,M8 (Odanacatib),DBMET01475,M7-B (Odanacatib),DB06670
3,DBMET01475,M7-B (Odanacatib),DBMET01474,M7-A (Odanacatib),DB06670
1,DB06685,Laquinimod,DBMET01684,"5-chloro-N-ethyl-4-hydroxy-N-(4-hydroxyphenyl)-1-methyl-2-oxo-1,2-dihydroquinoline-3-carboxamide",DB06685
1,DB06685,Laquinimod,DBMET01685,"5-chloro-4-hydroxy-1-methyl-2-oxo-N-phenyl-1,2-dihydroquinoline-3-carboxamide",DB06685
1,DB06685,Laquinimod,DBMET01686,"5-chloro-N-ethyl-4-hydroxy-2-oxo-N-phenyl-1,2-dihydroquinoline-3-carboxamide",DB06685
1,DB06685,Laquinimod,DBMET01687,"5-chloro-N-ethyl-4,8-dihydroxy-1-methyl-2-oxo-N-phenyl-1,2-dihydroquinoline-3-carboxamide",DB06685
1,DB06685,Laquinimod,DBMET01688,"5-chloro-N-ethyl-4,7-dihydroxy-1-methyl-2-oxo-N-phenyl-1,2-dihydroquinoline-3-carboxamide",DB06685
1,DB06685,Laquinimod,DBMET01689,"5-chloro-N-ethyl-4,6-dihydroxy-1-methyl-2-oxo-N-phenyl-1,2-dihydroquinoline-3-carboxamide",DB06685
1,DB06697,Artemether,DBMET00783,"9,10-dihydrodeoxy-artemsinin",DB06697
1,DB06697,Artemether,DBMET00793,Alpha-dihydroartemisinin,DB06697
1,DB06697,Artemether,DBMET00826,Deoxyartemsinin,DB06697
1,DB06697,Artemether,DBMET00827,Deoxydihydro-artemisinin,DB06697
1,DB06697,Artemether,DBMET00443,Dihydroartemisinin (DHA),DB06697
1,DB06698,Betahistine,DBMET00688,2-pyridylacetic acid,DB06698
1,DB06700,Desvenlafaxine,DBMET00437,"N,O-Didesmethylvenlafaxine",DB06700
1,DB06701,Dexmethylphenidate,DBMET00651,Ritalinic acid,DB06701
1,DB06708,Lumefantrine,DBMET00438,desbutyl-lumefantrine,DB06708
1,DB06716,Fospropofol,DBMET00531,Formaldehyde,DB06716
1,DB06716,Fospropofol,DBMET00532,Phosphate,DB06716
1,DB06716,Fospropofol,DBMET00625,Propofol,DB06716
1,DB06716,Fospropofol,DBMET00489,Formic acid,DB06716
1,DB06725,Lornoxicam,DBMET00161,5'-Hydroxylornoxicam,DB06725
1,DB06726,Bufuralol,DBMET01780,4-Hydroxybufuralol,DB06726
1,DB06726,Bufuralol,DBMET01781,6-Hydroxubufuralol,DB06726
1,DB06726,Bufuralol,DBMET01782,1'2'-Ethenylbufuralol,DB06726
1,DB06728,Aniline,DBMET01586,4-aminophenol,DB06728
1,DB06728,Aniline,DBMET01587,N-Hydroxyaniline,DB06728
1,DB06736,Aceclofenac,DBMET01576,4'-OH-aceclofenac,DB06736
1,DB06736,Aceclofenac,DBMET01577,5-OH-aceclofenac,DB06736
1,DB06736,Aceclofenac,DBMET01501,Diclofenac,DB06736
1,DB06736,Aceclofenac,DBMET00241,4'-Hydroxyaceclofenac,DB06736
1,DB06736,Aceclofenac,DBMET00242,5-Hydroxyaceclofenac,DB06736
1,DB06737,Zaltoprofen,DBMET01852,10-OH-zaltoprofen,DB06737
1,DB06737,Zaltoprofen,DBMET00230,Zaltoprofen S-oxide,DB06737
1,DB06737,Zaltoprofen,DBMET00228,Zaltoprofen acyl glucuronide,DB06737
1,DB06737,Zaltoprofen,DBMET00229,10-Hydroxyzaltoprofen,DB06737
1,DB06737,Zaltoprofen,DBMET00230,Zaltoprofen S-oxide,DB06737
1,DB06738,Ketobemidone,DBMET01297,Dihydroxy ketobemidone,DB06738
1,DB06738,Ketobemidone,DBMET00237,Reduced ketobemidone,DB06738
1,DB06738,Ketobemidone,DBMET00238,Norketobemidone,DB06738
1,DB06738,Ketobemidone,DBMET00240,Ketobemidone N-oxide,DB06738
2,DBMET00238,Norketobemidone,DBMET01296,Dihydroxy norketobemidone,DB06738
2,DBMET01297,Dihydroxy ketobemidone,DBMET01298,p-Hydroxymethoxy ketobemidone,DB06738
2,DBMET01297,Dihydroxy ketobemidone,DBMET01299,m-Hydroxymethoxy ketobemidone,DB06738
1,DB06739,Seratrodast,DBMET01625,5-OH-seratrodast,DB06739
1,DB06739,Seratrodast,DBMET01626,4'-OH-seratrodast,DB06739
1,DB06739,Seratrodast,DBMET00231,5-Methylhydroxyseratrodast,DB06739
1,DB06739,Seratrodast,DBMET00232,4-Hydroxyseratrodast,DB06739
1,DB06739,Seratrodast,DBMET00233,Seratrodast acyl glucuronide,DB06739
1,DB06739,Seratrodast,DBMET00234,Dihydroseratrodast,DB06739
1,DB06741,Gavestinel,DBMET01818,p-OH-gavestinel,DB06741
1,DB06741,Gavestinel,DBMET00235,p-Hydroxygavestinel,DB06741
1,DB06741,Gavestinel,DBMET00236,Gavestinel acyl glucuronide,DB06741
1,DB06755,Beta carotene,DBMET02045,Retinol,DB06755
2,DBMET02045,Retinol,DBMET02046,retinoic acid,DB06755
1,DB06769,Bendamustine,DBMET01421,γ-hydroxybendamustine (Bendamustine metabolite M3),DB06769
1,DB06769,Bendamustine,DBMET01422,N-desmethyl-bendamustine (Bendamustine metabolite M4),DB06769
1,DB06769,Bendamustine,DBMET01423,monohydroxy-bendamustine (bendamustine metabolite HP1),DB06769
2,DBMET01423,monohydroxy-bendamustine (bendamustine metabolite HP1),DBMET01424,dihydroxy-bendamustine (bendamustine metabolite HP2),DB06769
1,DB06772,Cabazitaxel,DBMET00633,Docetaxel,DB06772
1,DB06772,Cabazitaxel,DBMET00998,RPR112698,DB06772
1,DB06772,Cabazitaxel,DBMET00999,RPR123142,DB06772
1,DB06781,Difluprednate,DBMET00837,difluoroprednisolone butyrate,DB06781
1,DB06781,Difluprednate,DBMET00883,Hydroxyfluoroprednisolone butyrate (HFB),DB06781
1,DB06799,Methenamine,DBMET00531,Formaldehyde,DB06799
1,DB06799,Methenamine,DBMET01432,ammonium,DB06799
1,DB06819,Phenylbutyric acid,DBMET01431,Phenylacetate,DB06819
1,DB06823,Tiopronin,DBMET01416,2-mercaptopropionic acid,DB06823
1,DB06824,Triethylenetetramine,DBMET01456,1-N-acetyltriethylenetetramine,DB06824
1,DB06824,Triethylenetetramine,DBMET01457,"1,10-N-diacetyltriethylenetetramine",DB06824
1,DB07129,"(2R)-1-(2,6-dimethylphenoxy)propan-2-amine",DBMET01551,"(R)-(-)-Mexiletine, p-hydroxyl",DB07129
1,DB07129,"(2R)-1-(2,6-dimethylphenoxy)propan-2-amine",DBMET01552,"(R)-(-)-Mexiletine, m-hydroxyl",DB07129
1,DB07129,"(2R)-1-(2,6-dimethylphenoxy)propan-2-amine",DBMET01553,"(R)-(-)-Mexiletine, 2-OH-hydroxymethyl",DB07129
1,DB07129,"(2R)-1-(2,6-dimethylphenoxy)propan-2-amine",DBMET01554,"(R)-(-)-Mexiletine, N-hydroxy",DB07129
1,DB07919,7-METHOXY-1-METHYL-9H-BETA-CARBOLINE,DBMET01678,Harmol,DB07919
1,DB07919,7-METHOXY-1-METHYL-9H-BETA-CARBOLINE,DBMET01679,6-OH-harmaline,DB07919
1,DB08472,(R)-Fluoxetine,DBMET01807,(R)-Norfluoxetine,DB08472
1,DB08472,(R)-Fluoxetine,DB03610,"Alpha,Alpha,Alpha-Trifluoro-P-Cresol",DB08472
1,DB08472,(R)-Fluoxetine,DBMET01565,3-(methylamino)-1-phenylpropan-1-one,DB08472
1,DB08544,(S)-Fluoxetine,DBMET01565,3-(methylamino)-1-phenylpropan-1-one,DB08544
1,DB08544,(S)-Fluoxetine,DB06731,Seproxetine,DB08544
1,DB08544,(S)-Fluoxetine,DB03610,"Alpha,Alpha,Alpha-Trifluoro-P-Cresol",DB08544
1,DB08808,Bupranolol,DBMET00809,"carboxybupranolol, 4-chloro-3-[3-(1,1-dimethylethylamino)-2-hydroxy-propyloxy]benzoic acid",DB08808
1,DB08814,Triflusal,DBMET00686,2-hydroxy-4-trifluoromethyl benzoic acid,DB08814
1,DB08815,Lurasidone,DBMET00890,ID11614,DB08815
1,DB08815,Lurasidone,DBMET00891,ID14326,DB08815
1,DB08819,Tafluprost,DBMET00481,Tafluprost free acid,DB08819
1,DB08864,Rilpivirine,DBMET01864,hydroxilated form of rilpivirine 1 (M1),DB08864
1,DB08864,Rilpivirine,DBMET01865,hydroxilated form of rilpivirine 2 (M2),DB08864
1,DB08864,Rilpivirine,DBMET01867,hydroxilated form of rilpivirine 3 (M3),DB08864
1,DB08864,Rilpivirine,DBMET01868,hydroxilated form of rilpivirine 4 (M4),DB08864
1,DB08864,Rilpivirine,DBMET01870,glucurinated form of rilpivirine (M5),DB08864
2,DBMET01865,hydroxilated form of rilpivirine 2 (M2),DBMET01866,glucurinated form of rilpivirine (M6),DB08864
2,DBMET01868,hydroxilated form of rilpivirine 4 (M4),DBMET01869,glucurinated form of rilpivirine (M7),DB08864
1,DB08874,Fidaxomicin,DBMET00972,OP-1118,DB08874
1,DB08881,Vemurafenib,DBMET01854,vemurafenib intermediary metabolite,DB08881
2,DBMET01854,vemurafenib intermediary metabolite,DBMET01855,secondary metabolite of vemurafenib,DB08881
2,DBMET01854,vemurafenib intermediary metabolite,DBMET01856,secondary metabolite of vemurafenib alternative,DB08881
1,DB08882,Linagliptin,DBMET00811,CD 1790,DB08882
1,DB08887,Icosapent ethyl,DBMET00546,EPA,DB08887
1,DB08890,Linaclotide,DBMET00911,MM-419447,DB08890
1,DB08905,Formestane,DBMET00579,4-Hydroxyandrostenedione glucuronide,DB08905
1,DB08921,(4R)-limonene,DBMET01188,Perillyl alcohol,DB08921
1,DB08921,(4R)-limonene,DBMET01190,Uroterpenol,DB08921
1,DB08921,(4R)-limonene,DBMET01837,Carveol,DB08921
2,DBMET01188,Perillyl alcohol,DBMET01189,Perillyl acid,DB08921
2,DBMET01190,Uroterpenol,DBMET01191,Uroterpenol-O-glucuronide,DB08921
2,DBMET01190,Uroterpenol,DBMET01191,Uroterpenol-O-glucuronide,DB08921
1,DB08922,Perospirone,DBMET01502,Hydroxyperospirone,DB08922
1,DB08930,Dolutegravir,DBMET01871,ether glucuronide dolutegravir (M2),DB08930
1,DB08930,Dolutegravir,DBMET01872,hydroxilated form of dolutegravir (M3),DB08930
1,DB08930,Dolutegravir,DBMET01874,defluorinated and gutathione conjugated form of dolutegravir (M4.1),DB08930
1,DB08930,Dolutegravir,DBMET01875,defluorinated and gutathione conjugated form of dolutegravir (M4.2),DB08930
2,DBMET01872,hydroxilated form of dolutegravir (M3),DBMET01873,hydrolized form of dolutegravir (M1),DB08930
1,DB08934,Sofosbuvir,DBMET01381,GS-56650,DB08934
2,DBMET01381,GS-56650,DBMET01382,GS-606965,DB08934
3,DBMET01382,GS-606965,DBMET01383,GS-461203,DB08934
1,DB08949,Inositol nicotinate,DBMET01486,Inositol pentanicotinate,DB08949
2,DBMET01486,Inositol pentanicotinate,DBMET01487,Inositol tetranicotinate,DB08949
3,DBMET01487,Inositol tetranicotinate,DBMET01488,Inositol trinicotinate,DB08949
4,DBMET01488,Inositol trinicotinate,DBMET01489,Inositol dinicotinate,DB08949
5,DBMET01489,Inositol dinicotinate,DBMET01490,Inositol mononicotinate,DB08949
6,DBMET01490,Inositol mononicotinate,DBMET01491,Inositol,DB08949
1,DB09030,Vorapaxar,DBMET01376,amine metabolite (M19),DB09030
1,DB09030,Vorapaxar,DBMET01375,monohydroxy-vorapaxar (M20),DB09030
1,DB09031,Miltefosine,DBMET01373,Choline,DB09031
1,DB09034,Suvorexant,DBMET01374,Hydroxy-suvorexant,DB09034
1,DB09038,Empagliflozin,DBMET01377,empagliflozin 3-O-glucuronide,DB09038
1,DB09042,Tedizolid Phosphate,DBMET01378,Tedizolid,DB09042
1,DB09048,Netupitant,DBMET01379,Desmethyl Netupitant,DB09048
1,DB09048,Netupitant,DBMET01380,N-oxide Netupitant,DB09048
1,DB09053,Ibrutinib,DBMET02020,PCI-7503 (M23),DB09053
1,DB09053,Ibrutinib,DBMET02021,PCI-48303 (M26),DB09053
1,DB09053,Ibrutinib,DBMET02022,PCI-45227 (M37),DB09053
1,DB09053,Ibrutinib,DBMET02023,PCI-45773 (M35),DB09053
1,DB09053,Ibrutinib,DBMET02025,PCI-45741 (M25),DB09053
1,DB09053,Ibrutinib,DBMET02027,PCI-45752 (M34),DB09053
2,DBMET02023,PCI-45773 (M35),DBMET02024,M17,DB09053
2,DBMET02025,PCI-45741 (M25),DBMET02026,M20,DB09053
2,DBMET02027,PCI-45752 (M34),DBMET02028,M24,DB09053
2,DBMET02027,PCI-45752 (M34),DBMET02024,M17,DB09053
1,DB09054,Idelalisib,DBMET01387,GS-563117,DB09054
1,DB09059,Atosiban,DBMET02065,Reduced Metabolite (Atosiban),DB09059
2,DBMET02065,Reduced Metabolite (Atosiban),DBMET02066,Large Fragment Metabolite (Atosiban),DB09059
2,DBMET02065,Reduced Metabolite (Atosiban),DBMET02067,Small Fragment Metabolite (Atosiban),DB09059
1,DB09068,Vortioxetine,DBMET01389,Vortioxetine Metabolite 1,DB09068
1,DB09068,Vortioxetine,DBMET01388,M8,DB09068
1,DB09068,Vortioxetine,DBMET01391,Vortioxetine Metabolite 2,DB09068
2,DBMET01389,Vortioxetine Metabolite 1,DBMET01390,M0,DB09068
1,DB09072,Sodium oxybate,DBMET01476,Succinic Semialdehyde,DB09072
2,DBMET01476,Succinic Semialdehyde,DBMET01477,Succinic Acid,DB09072
1,DB09079,Nintedanib,DBMET01384,BIBF 1202,DB09079
2,DBMET01384,BIBF 1202,DBMET01385,BIBF 1202 glucuronide,DB09079
1,DB09080,Olodaterol,DBMET01386,O-demethylated olodaterol,DB09080
1,DB09081,Idebenone,DBMET01521,QS10,DB09081
2,DBMET01521,QS10,DBMET01522,QS8,DB09081
3,DBMET01522,QS8,DBMET01523,QS6,DB09081
4,DBMET01523,QS6,DBMET01524,QS4,DB09081
1,DB09082,Vilanterol,DBMET01394,M29 (GW630200),DB09082
1,DB09082,Vilanterol,DBMET01395,M33 (GSK932009),DB09082
1,DB09084,Benzydamine,DBMET02061,Benzydamine N-oxide,DB09084
1,DB09084,Benzydamine,DBMET02062,Norbenzydamine,DB09084
1,DB09085,Tetracaine,DBMET01429,para-aminobenzoic acid,DB09085
1,DB09085,Tetracaine,DBMET01430,diethylaminoethanol,DB09085
1,DB09089,Trimebutine,DBMET01503,Nortrimebutine,DB09089
1,DB09089,Trimebutine,DBMET01505,2-dimethylamino-2-phenylbutan-1-ol,DB09089
2,DBMET01503,Nortrimebutine,DBMET01504,N-didesmethyltrimebutine,DB09089
2,DBMET01505,2-dimethylamino-2-phenylbutan-1-ol,DBMET01506,2-methylamino-2-phenylbutan-1-ol ,DB09089
3,DBMET01506,2-methylamino-2-phenylbutan-1-ol ,DBMET01507,2-amino-2-phenylbutan-1-ol,DB09089
1,DB09096,Benzoyl peroxide,DBMET01436,Benzoyloxyl radical,DB09096
2,DBMET01436,Benzoyloxyl radical,DBMET01437,Benzoic acid,DB09096
1,DB09110,Coenzyme M,DBMET01434,dimesna,DB09110
1,DB09112,Nitrous acid,DBMET01480,Nitric Oxide,DB09112
1,DB09112,Nitrous acid,DBMET01481,Nitrate,DB09112
2,DBMET01480,Nitric Oxide,DBMET01482,Ammonia,DB09112
1,DB09116,Calcium carbimide,DBMET01896,N-hydroxycynamide,DB09116
2,DBMET01896,N-hydroxycynamide,DBMET01897,cyanide,DB09116
2,DBMET01896,N-hydroxycynamide,DBMET01898,nitroxyl,DB09116
1,DB09117,Paraldehyde,DBMET00328,acetaldehyde,DB09117
2,DBMET00328,acetaldehyde,DBMET01513,Acetate,DB09117
3,DBMET01513,Acetate,DBMET00137,Carbon dioxide,DB09117
3,DBMET01513,Acetate,DBMET01514,Water,DB09117
1,DB09119,Eslicarbazepine acetate,DBMET01408,Eslicarbazepine [(S)-licarbazepine],DB09119
2,DBMET01408,Eslicarbazepine [(S)-licarbazepine],DBMET01409,Oxcarbazepine,DB09119
2,DBMET01408,Eslicarbazepine [(S)-licarbazepine],DBMET01413,Eslicarbazepine-O-glucuronide,DB09119
3,DBMET01409,Oxcarbazepine,DBMET01410,R-licarbazepine,DB09119
3,DBMET01409,Oxcarbazepine,DBMET01411,10-hydroxycarbazepine sulfate,DB09119
3,DBMET01409,Oxcarbazepine,DBMET01412,10-hydroxycarbazepine glucuronide,DB09119
1,DB09128,Brexpiprazole,DBMET01397,DM-3411,DB09128
1,DB09144,Uridine triacetate,DBMET01435,Uridine,DB09144
1,DB09149,Florbetapir (18F),DBMET01426,[18F]AV-160 (desmethyl-[18F]AV-45),DB09149
1,DB09149,Florbetapir (18F),DBMET01427,[18F]AV-267 (N-acetyl–[18F]AV-160),DB09149
1,DB09149,Florbetapir (18F),DBMET01428,[18F]-Polar species,DB09149
1,DB09166,Etizolam,DBMET01525,alpha-hydroxyetizolam,DB09166
1,DB09167,Dosulepin,DBMET01516,Northiaden,DB09167
1,DB09167,Dosulepin,DBMET01519,Dosulepin S-oxide,DB09167
2,DBMET01516,Northiaden,DBMET01520,Northiaden S-oxide,DB09167
1,DB09194,Etoperidone,DBMET01876,"2-[3-[4-(3-chlorophenyl)-1-piperazinyl]propyl]-4-ethyl-2,4-dihydro-5- (1-hydroxyethyl)-3H-1,2,4-triazole-3-one",DB09194
1,DB09194,Etoperidone,DBMET01877,N-oxide etoperidone,DB09194
1,DB09194,Etoperidone,DBMET01878,1-(3-chlorophenyl) piperazine,DB09194
1,DB09194,Etoperidone,DBMET01879,triazole propionic acid,DB09194
1,DB09198,Lobeglitazone,DBMET01517,M1,DB09198
1,DB09198,Lobeglitazone,DBMET01518,M2,DB09198
1,DB09205,Moxisylyte,DBMET01914,Deacetyl-thymoxamine,DB09205
2,DBMET01914,Deacetyl-thymoxamine,DBMET01915,deacetyl-demethyl-thymoxamine,DB09205
2,DBMET01914,Deacetyl-thymoxamine,DBMET01916,glucuronide of deacetyl-thymoxamine,DB09205
2,DBMET01914,Deacetyl-thymoxamine,DBMET01918,sulfate of deacetyl-thymoxamine,DB09205
3,DBMET01915,deacetyl-demethyl-thymoxamine,DBMET01917,glucuronide of deacetyl-demethyl-thymoxamine,DB09205
3,DBMET01915,deacetyl-demethyl-thymoxamine,DBMET01919,sulfate of deacetyl-demethyl-thymoxamine,DB09205
1,DB09209,Pholcodine,DBMET01920,desmorpholino-hydroxy-pholcodine,DB09209
1,DB09209,Pholcodine,DBMET01921,hydroxypholcodine,DB09209
1,DB09209,Pholcodine,DBMET01922,oxopholcodine,DB09209
1,DB09209,Pholcodine,DB00295,Morphine,DB09209
1,DB09213,Dexibuprofen,DBMET00154,2-Hydroxyibuprofen,DB09213
1,DB09213,Dexibuprofen,DBMET00155,3-Hydroxyibuprofen,DB09213
1,DB09215,Droxicam,DB00554,Piroxicam,DB09215
1,DB09216,Tolfenamic Acid,DBMET01926,Glucuronide form of tolfenamic acid,DB09216
1,DB09216,Tolfenamic Acid,DBMET01927,N-(2-methyl-3-chlorophenyl)-5-hydroxy-anthranilic acid,DB09216
1,DB09216,Tolfenamic Acid,DBMET01928,ether glucuronide ofN-(2-methyl-3-chloro-4-hydroxyphenyl)-anthranilic acid,DB09216
1,DB09216,Tolfenamic Acid,DBMET01929,N-(2-methyl-3-chloro-4-hydroxyphenyl)-anthranilic acid,DB09216
1,DB09216,Tolfenamic Acid,DBMET01934,N-(2-methyl-3-chloro-5-hydroxyphenyl)-anthranilic acid,DB09216
1,DB09216,Tolfenamic Acid,DBMET01935,N-(2-methyl-3-chloro-5-hydroxyphenyl)-anthranilic acid form 2,DB09216
1,DB09216,Tolfenamic Acid,DBMET01937,N-(2-hydroxymethyl-3-chlorophenyl)-anthranilic acid,DB09216
1,DB09216,Tolfenamic Acid,DBMET01942,N-(2-methyl-3-chlorophenyl)-4-hydroxy-anthranilic acid,DB09216
2,DBMET01929,N-(2-methyl-3-chloro-4-hydroxyphenyl)-anthranilic acid,DBMET01932,N-(2-methyl-3-chloro-4-metoxyphenyl)-anthranilic acid,DB09216
2,DBMET01929,N-(2-methyl-3-chloro-4-hydroxyphenyl)-anthranilic acid,DBMET01933,N-(2-methyl-4-hydroxyphenyl)-anthranilic acid,DB09216
2,DBMET01935,N-(2-methyl-3-chloro-5-hydroxyphenyl)-anthranilic acid form 2,DBMET01936,N-(2-methyl-3-chloro-5-hydroxyphenyl)-anthranilic acid form 3,DB09216
2,DBMET01937,N-(2-hydroxymethyl-3-chlorophenyl)-anthranilic acid,DBMET01938,N-(2-formyl-3-chlorophenyl) anthranilic acid,DB09216
2,DBMET01937,N-(2-hydroxymethyl-3-chlorophenyl)-anthranilic acid,DBMET01939,N-(2-hydroxymethyl-3-chloro-4-hydroxyphenyl)-anthranilic acid,DB09216
2,DBMET01937,N-(2-hydroxymethyl-3-chlorophenyl)-anthranilic acid,DBMET01940,N-(2-hydroxymethyl-3-chlorophenyl)-4-hydroxy-anthranilic acid,DB09216
3,DBMET01938,N-(2-formyl-3-chlorophenyl) anthranilic acid,DBMET01941,N-(2-carboxy-3-chlorophenyl)-anthranilic acid,DB09216
1,DB09223,Blonanserin,DBMET01888,M1 (Blonanserin),DB09223
1,DB09223,Blonanserin,DBMET01890,M3 (Blonanserin),DB09223
1,DB09223,Blonanserin,DBMET01892,M5 (Blonanserin),DB09223
1,DB09223,Blonanserin,DBMET01893,M6 (Blonanserin),DB09223
2,DBMET01888,M1 (Blonanserin),DBMET01889,M2 (Blonanserin),DB09223
2,DBMET01890,M3 (Blonanserin),DBMET01891,M4 (Blonanserin),DB09223
2,DBMET01892,M5 (Blonanserin),DBMET01894,M7 (Blonanserin),DB09223
3,DBMET01894,M7 (Blonanserin),DBMET01895,M8 (Blonanserin),DB09223
1,DB09225,Zotepine,DBMET01795,Norzotepine,DB09225
1,DB09225,Zotepine,DBMET01796,Zotepine N-oxide,DB09225
1,DB09225,Zotepine,DBMET01797,2-OH-zotepine,DB09225
1,DB09225,Zotepine,DBMET01798,3-OH-zotepine,DB09225
1,DB09225,Zotepine,DBMET01799,Zotepine -oxide,DB09225
1,DB09227,Barnidipine,DBMET01899,M-8,DB09227
1,DB09227,Barnidipine,DBMET01901,M-1,DB09227
2,DBMET01899,M-8,DBMET01900,M-2,DB09227
2,DBMET01901,M-1,DBMET01902,M-3,DB09227
3,DBMET01902,M-3,DBMET01903,M-4,DB09227
