smpdb_id,name,category,parent_key
SMP00116,Valdecoxib Action Pathway,drug_action,DB00917
SMP00289,Diflunisal Action Pathway,drug_action,DB00917
SMP00353,Leukotriene C4 Synthesis Deficiency,disease,DB00917
SMP00703,Trisalicylate-choline Action Pathway,drug_action,DB00917
SMP00084,Etodolac Action Pathway,drug_action,DB00917
SMP00086,Ibuprofen Action Pathway,drug_action,DB00917
SMP00093,Diclofenac Action Pathway,drug_action,DB00917
SMP00102,Bromfenac Action Pathway,drug_action,DB00917
SMP00692,Antipyrine Action Pathway,drug_action,DB00917
SMP00693,Antrafenine Action Pathway,drug_action,DB00917
SMP00696,Fenoprofen Action Pathway,drug_action,DB00917
SMP00697,Flurbiprofen Action Pathway,drug_action,DB00917
SMP00699,Lumiracoxib Action Pathway,drug_action,DB00917
SMP00706,Tenoxicam Action Pathway,drug_action,DB00917
SMP00709,Salicylic Acid Action Pathway,drug_action,DB00917
SMP63595,Arachidonic Acid Metabolism,metabolic,DB00917
SMP00077,Piroxicam Action Pathway,drug_action,DB00917
SMP00083,Acetylsalicylic Acid Action Pathway,drug_action,DB00917
SMP00258,Spectinomycin Action Pathway,drug_action,DB00919
SMP59868,Ketotifen H1-Antihistamine Action,drug_action,DB00920
SMP00684,Buprenorphine Action Pathway,drug_action,DB00921
SMP00231,Famotidine Action Pathway,drug_action,DB00927
SMP00727,Methacycline Action Pathway,drug_action,DB00931
SMP00709,Salicylic Acid Action Pathway,drug_action,DB00936
SMP00746,Zalcitabine Action Pathway,drug_action,DB00943
SMP00083,Acetylsalicylic Acid Action Pathway,drug_action,DB00945
SMP00271,Phenprocoumon Action Pathway,drug_action,DB00946
SMP00633,Felbamate Metabolism Pathway,drug_metabolism,DB00949
SMP60218,Fexofenadine H1-Antihistamine Action,drug_action,DB00950
SMP00257,Netilmicin Action Pathway,drug_action,DB00955
SMP00411,Hydrocodone Action Pathway,drug_action,DB00956
SMP00306,Pindolol Action Pathway,drug_action,DB00960
SMP00399,Mepivacaine Action Pathway,drug_action,DB00961
SMP00102,Bromfenac Action Pathway,drug_action,DB00963
SMP00164,Telmisartan Action Pathway,drug_action,DB00966
SMP60201,Desloratadine H1-Antihistamine Action,drug_action,DB00967
SMP60741,Azelastine H1-Antihistamine Action,drug_action,DB00972
SMP00264,Dipyridamole (Antiplatelet) Action Pathway,drug_action,DB00975
SMP00252,Telithromycin Action Pathway,drug_action,DB00976
SMP00012,Catecholamine Biosynthesis,metabolic,DB00988
SMP00401,Prilocaine Action Pathway,drug_action,DB00988
SMP00407,Heroin Action Pathway,drug_action,DB00988
SMP00408,Methadone Action Pathway,drug_action,DB00988
SMP00413,Alfentanil Action Pathway,drug_action,DB00988
SMP00414,Carfentanil Action Pathway,drug_action,DB00988
SMP00671,Tramadol Action Action Pathway,drug_action,DB00988
SMP00683,Levallorphan Action Pathway,drug_action,DB00988
SMP00006,Tyrosine Metabolism,metabolic,DB00988
SMP00396,Dibucaine Action Pathway,drug_action,DB00988
SMP00402,Procaine Action Pathway,drug_action,DB00988
SMP00405,Codeine Action Pathway,drug_action,DB00988
SMP00410,Hydromorphone Action Pathway,drug_action,DB00988
SMP00416,Remifentanil Action Pathway,drug_action,DB00988
SMP00422,Imipramine Action Pathway,drug_action,DB00988
SMP00494,"Tyrosinemia, transient, of the newborn",disease,DB00988
SMP00672,Propoxyphene Action Pathway,drug_action,DB00988
SMP00675,Diphenoxylate Action Pathway,drug_action,DB00988
SMP00679,3-Methylthiofentanyl Action Pathway,drug_action,DB00988
SMP00681,Ethylmorphine Action Pathway,drug_action,DB00988
SMP00170,Aromatic L-Aminoacid Decarboxylase Deficiency,disease,DB00988
SMP00308,Dopamine Activation of Neurological Reward System,signaling,DB00988
SMP00397,Levobupivacaine Action Pathway,drug_action,DB00988
SMP00412,Oxymorphone Action Pathway,drug_action,DB00988
SMP00415,Fentanyl Action Pathway,drug_action,DB00988
SMP00426,Fluoxetine Action Pathway,drug_action,DB00988
SMP00431,Nicotine Action Pathway,drug_action,DB00988
SMP00673,Levorphanol Action Pathway,drug_action,DB00988
SMP00674,Anileridine Action Pathway,drug_action,DB00988
SMP00678,Methadyl Acetate Action Pathway,drug_action,DB00988
SMP00113,Oxaprozin Action Pathway,drug_action,DB00991
SMP00645,Azathioprine Metabolism Pathway,drug_metabolism,DB00993
SMP00427,Azathioprine Action Pathway,drug_action,DB00993
SMP00650,Doxorubicin Metabolism Pathway,drug_metabolism,DB00997
SMP00100,Hydrochlorothiazide Action Pathway,drug_action,DB00999
SMP00397,Levobupivacaine Action Pathway,drug_action,DB01002
SMP00085,Ketoprofen Action Pathway,drug_action,DB01009
SMP00460,Glibenclamide Action Pathway,drug_action,DB01016
SMP00292,Minocycline Action Pathway,drug_action,DB01017
SMP00121,Trichlormethiazide Action Pathway,drug_action,DB01021
SMP00287,Tranexamic Acid Action Pathway,drug_action,DB01022
SMP00464,Vitamin K Metabolism,metabolic,DB01022
SMP00270,Dicumarol Action Pathway,drug_action,DB01022
SMP00275,Ardeparin Action Pathway,drug_action,DB01022
SMP00282,Streptokinase Action Pathway,drug_action,DB01022
SMP63591,Vitamin K Metabolism,metabolic,DB01022
SMP00284,Urokinase Action Pathway,drug_action,DB01022
SMP00288,Aprotinin Action Pathway,drug_action,DB01022
SMP00586,Coagulation ,physiological,DB01022
SMP00656,Dicoumarol Action Pathway,drug_action,DB01022
SMP00276,Argatroban Action Pathway,drug_action,DB01022
SMP00278,Lepirudin Action Pathway,drug_action,DB01022
SMP00280,Alteplase Action Pathway,drug_action,DB01022
SMP00281,Anistreplase Action Pathway,drug_action,DB01022
SMP00283,Tenecteplase Action Pathway,drug_action,DB01022
SMP00655,Phenindione Action Pathway,drug_action,DB01022
SMP00268,Warfarin Action Pathway,drug_action,DB01022
SMP00269,Acenocoumarol Action Pathway,drug_action,DB01022
SMP00271,Phenprocoumon Action Pathway,drug_action,DB01022
SMP00272,Enoxaparin Action Pathway,drug_action,DB01022
SMP00273,Fondaparinux Action Pathway,drug_action,DB01022
SMP00274,Heparin Action Pathway,drug_action,DB01022
SMP00277,Bivalirudin Action Pathway,drug_action,DB01022
SMP00279,Ximelagatran Action Pathway,drug_action,DB01022
SMP00285,Reteplase Action Pathway,drug_action,DB01022
SMP00286,Aminocaproic Acid Action Pathway,drug_action,DB01022
SMP00619,Felodipine Metabolism Pathway,drug_metabolism,DB01023
SMP00377,Felodipine Action Pathway,drug_action,DB01023
SMP00652,Mycophenolic Acid Metabolism Pathway,drug_metabolism,DB01024
SMP00161,Irbesartan Action Pathway,drug_action,DB01029
SMP00645,Azathioprine Metabolism Pathway,drug_metabolism,DB01033
SMP00427,Azathioprine Action Pathway,drug_action,DB01033
SMP00609,Mercaptopurine Metabolism Pathway,drug_metabolism,DB01033
SMP00428,Mercaptopurine Action Pathway,drug_action,DB01033
SMP00430,Thioguanine Action Pathway,drug_action,DB01033
SMP00324,Procainamide (Antiarrhythmic) Action Pathway,drug_action,DB01035
SMP00737,Abacavir Action Pathway,drug_action,DB01048
SMP00086,Ibuprofen Action Pathway,drug_action,DB01050
SMP00590,Ibuprofen Metabolism Pathway,drug_metabolism,DB01050
SMP00382,Nitrendipine Action Pathway,drug_action,DB01054
SMP00330,Tocainide Action Pathway,drug_action,DB01056
SMP00663,Isoprenaline Action Pathway,drug_action,DB01064
SMP63693,Tryptophan Metabolism,metabolic,DB01065
SMP00063,Tryptophan Metabolism,metabolic,DB01065
SMP59211,Promethazine H1-Antihistamine Action,drug_action,DB01069
SMP59720,Mequitazine H1-Antihistamine Action,drug_action,DB01071
SMP58785,Diphenhydramine H1-Antihistamine Action,drug_action,DB01075
SMP00675,Diphenoxylate Action Pathway,drug_action,DB01081
SMP00259,Streptomycin Action Pathway,drug_action,DB01082
SMP61040,Emedastine H1-Antihistamine Action,drug_action,DB01084
SMP00392,Benzocaine Action Pathway,drug_action,DB01086
SMP01906,dimethyl sulfoxide electron transfer ,metabolic,DB01093
SMP00119,Fluvastatin Action Pathway,drug_action,DB01095
SMP00092,Rosuvastatin Action Pathway,drug_action,DB01098
SMP00607,Capecitabine Metabolism Pathway,drug_metabolism,DB01101
SMP00469,Capecitabine Action Pathway,drug_action,DB01101
SMP00664,Arbutamine Action Pathway,drug_action,DB01102
SMP60224,Levocabastine H1-Antihistamine Action,drug_action,DB01106
SMP00274,Heparin Action Pathway,drug_action,DB01109
SMP00358,Fc Epsilon Receptor I Signaling in Mast Cells,signaling,DB01109
SMP56661,Chlorphenamine H1-Antihistamine Action,drug_action,DB01114
SMP00379,Nifedipine Action Pathway,drug_action,DB01115
SMP00665,Amiodarone Action Pathway,drug_action,DB01118
SMP00461,Gliclazide Action Pathway,drug_action,DB01120
SMP00229,Rabeprazole Action Pathway,drug_action,DB01129
SMP00616,Rabeprazole Metabolism Pathway,drug_metabolism,DB01129
SMP00367,Carvedilol Action Pathway,drug_action,DB01136
SMP00641,Doxepin Metabolism Pathway,drug_metabolism,DB01142
SMP59872,Doxepin H1-Antihistamine Action,drug_action,DB01142
SMP58908,Diphenylpyraline H1-Antihistamine Action,drug_action,DB01146
SMP00423,Desipramine Action Pathway,drug_action,DB01151
SMP00422,Imipramine Action Pathway,drug_action,DB01151
SMP00625,Imipramine Metabolism Pathway,drug_metabolism,DB01151
SMP00626,Desipramine Metabolism Pathway,drug_metabolism,DB01151
SMP00394,Chloroprocaine Action Pathway,drug_action,DB01161
SMP00263,Cilostazol Action Pathway,drug_action,DB01166
SMP00255,Kanamycin Action Pathway,drug_action,DB01172
SMP58808,Orphenadrine H1-Antihistamine Action,drug_action,DB01173
SMP00425,Escitalopram Action Pathway,drug_action,DB01175
SMP58923,Cyclizine H1-Antihistamine Action,drug_action,DB01176
SMP00155,Rescinnamine Action Pathway,drug_action,DB01180
SMP00448,Ifosfamide Action Pathway,drug_action,DB01181
SMP00605,Ifosfamide Metabolism Pathway,drug_metabolism,DB01181
SMP00688,Naloxone Action Pathway,drug_action,DB01183
SMP00249,Clindamycin Action Pathway,drug_action,DB01190
SMP00412,Oxymorphone Action Pathway,drug_action,DB01192
SMP00296,Acebutolol Action Pathway,drug_action,DB01193
SMP00331,Flecainide Action Pathway,drug_action,DB01195
SMP00146,Captopril Action Pathway,drug_action,DB01197
SMP00303,Nadolol Action Pathway,drug_action,DB01203
SMP00676,Dezocine Action Pathway,drug_action,DB01209
SMP00666,Levobunolol Action Pathway,drug_action,DB01210
SMP00248,Clarithromycin Action Pathway,drug_action,DB01211
SMP00667,Metipranolol Action Pathway,drug_action,DB01214
SMP62884,Quetiapine H1-Antihistamine Action,drug_action,DB01224
SMP00638,Levomethadyl Acetate Metabolism Pathway,drug_metabolism,DB01227
SMP00677,Levomethadyl Acetate Action Action Pathway,drug_action,DB01227
SMP00434,Paclitaxel Action Pathway,drug_action,DB01229
SMP00012,Catecholamine Biosynthesis,metabolic,DB01235
SMP00006,Tyrosine Metabolism,metabolic,DB01235
SMP00494,"Tyrosinemia, transient, of the newborn",disease,DB01235
SMP00170,Aromatic L-Aminoacid Decarboxylase Deficiency,disease,DB01235
SMP63606,Catecholamine Biosynthesis,metabolic,DB01235
SMP63684,Tyrosine Metabolism,metabolic,DB01235
SMP00218,Tyrosinemia Type I,disease,DB01235
SMP00429,Disulfiram Action Pathway,drug_action,DB01235
SMP00497,Tyrosine hydroxylase deficiency,disease,DB01235
SMP63471,Isoquinoline Alkaloid Biosynthesis,metabolic,DB01235
SMP00169,Alkaptonuria,disease,DB01235
SMP00190,Hawkinsinuria,disease,DB01235
SMP00498,Dopamine beta-hydroxylase deficiency,disease,DB01235
SMP00533,Monoamine oxidase-a deficiency (MAO-A),disease,DB01235
SMP58813,Bromodiphenhydramine H1-Antihistamine Action,drug_action,DB01237
SMP00639,Clomipramine Metabolism Pathway,drug_metabolism,DB01242
SMP59689,Alimemazine H1-Antihistamine Action,drug_action,DB01246
SMP00435,Docetaxel Action Pathway,drug_action,DB01248
SMP31696,Dasatinib Inhibition of BCR-ABL,drug_action,DB01254
SMP00475,Panitumumab Action Pathway,drug_action,DB01269
SMP00699,Lumiracoxib Action Pathway,drug_action,DB01283
SMP00668,Bevantolol Action Pathway,drug_action,DB01295
SMP00240,Salla Disease/Infantile Sialic Acid Storage Disease,disease,DB01296
SMP00217,Sialuria or French Type Sialuria,disease,DB01296
SMP02056,Chitobiose Degradation,metabolic,DB01296
SMP00045,Amino Sugar Metabolism,metabolic,DB01296
SMP00390,Tay-Sachs Disease,disease,DB01296
SMP00216,Sialuria or French Type Sialuria,disease,DB01296
SMP00534,"G(M2)-Gangliosidosis: Variant B, Tay-sachs disease",disease,DB01296
SMP63580,Amino Sugar Metabolism,metabolic,DB01296
SMP00669,Practolol Action Pathway,drug_action,DB01297
SMP00726,Rolitetracycline Action Pathway,drug_action,DB01301
SMP00618,Fosphenytoin (Antiarrhythmic) Metabolism Pathway,drug_metabolism,DB01320
SMP00326,Fosphenytoin (Antiarrhythmic) Action Pathway,drug_action,DB01320
SMP00731,Josamycin Action Pathway,drug_action,DB01321
SMP00080,Polythiazide Action Pathway,drug_action,DB01324
SMP00091,Quinethazone Action Pathway,drug_action,DB01325
SMP00592,Cilazapril Metabolism Pathway,drug_metabolism,DB01340
SMP00147,Cilazapril Action Pathway,drug_action,DB01340
SMP00160,Forasartan Action Pathway,drug_action,DB01342
SMP00040,Glycolysis,metabolic,DB01345
SMP00100,Hydrochlorothiazide Action Pathway,drug_action,DB01345
SMP00118,Torsemide Action Pathway,drug_action,DB01345
SMP00122,Chlorthalidone Action Pathway,drug_action,DB01345
SMP00132,Triamterene Action Pathway,drug_action,DB01345
SMP00134,Spironolactone Action Pathway,drug_action,DB01345
SMP00168,AICA-Ribosiduria,disease,DB01345
SMP00196,Leigh Syndrome,disease,DB01345
SMP00231,Famotidine Action Pathway,drug_action,DB01345
SMP00301,Esmolol Action Pathway,drug_action,DB01345
SMP00302,Metoprolol Action Pathway,drug_action,DB01345
SMP00307,Propranolol Action Pathway,drug_action,DB01345
SMP00325,Disopyramide Action Pathway,drug_action,DB01345
SMP00327,Phenytoin (Antiarrhythmic) Action Pathway,drug_action,DB01345
SMP00331,Flecainide Action Pathway,drug_action,DB01345
SMP00379,Nifedipine Action Pathway,drug_action,DB01345
SMP00396,Dibucaine Action Pathway,drug_action,DB01345
SMP00402,Procaine Action Pathway,drug_action,DB01345
SMP00405,Codeine Action Pathway,drug_action,DB01345
SMP00410,Hydromorphone Action Pathway,drug_action,DB01345
SMP00416,Remifentanil Action Pathway,drug_action,DB01345
SMP00422,Imipramine Action Pathway,drug_action,DB01345
SMP00428,Mercaptopurine Action Pathway,drug_action,DB01345
SMP00430,Thioguanine Action Pathway,drug_action,DB01345
SMP00461,Gliclazide Action Pathway,drug_action,DB01345
SMP00512,Xanthinuria type I,disease,DB01345
SMP00570,"Homocystinuria-megaloblastic anemia due to defect in cobalamin metabolism, cblG complementation type",disease,DB01345
SMP00585,Lysinuric protein intolerance (LPI),disease,DB01345
SMP00668,Bevantolol Action Pathway,drug_action,DB01345
SMP00672,Propoxyphene Action Pathway,drug_action,DB01345
SMP00156,Spirapril Action Pathway,drug_action,DB01348
SMP00598,Spirapril Metabolism Pathway,drug_metabolism,DB01348
SMP00841,galactose metabolism,metabolic,DB01356
SMP00808,inner membrane transport,metabolic,DB01356
SMP00305,Penbutolol Action Pathway,drug_action,DB01359
SMP00003,Argininosuccinic Aciduria,disease,DB01373
SMP00006,Tyrosine Metabolism,metabolic,DB01373
SMP00011,Inositol Metabolism,metabolic,DB01373
SMP00044,Histidine Metabolism,metabolic,DB01373
SMP00053,Folate Metabolism,metabolic,DB01373
SMP00068,Androgen and Estrogen Metabolism,metabolic,DB01373
SMP00168,AICA-Ribosiduria,disease,DB01373
SMP00202,MNGIE (Mitochondrial Neurogastrointestinal Encephalopathy),disease,DB01373
SMP00284,Urokinase Action Pathway,drug_action,DB01373
SMP00288,Aprotinin Action Pathway,drug_action,DB01373
SMP00301,Esmolol Action Pathway,drug_action,DB01373
SMP00302,Metoprolol Action Pathway,drug_action,DB01373
SMP00307,Propranolol Action Pathway,drug_action,DB01373
SMP00325,Disopyramide Action Pathway,drug_action,DB01373
SMP00327,Phenytoin (Antiarrhythmic) Action Pathway,drug_action,DB01373
SMP00331,Flecainide Action Pathway,drug_action,DB01373
SMP00347,Metachromatic Leukodystrophy (MLD),disease,DB01373
SMP00351,GABA-Transaminase Deficiency,disease,DB01373
SMP00379,Nifedipine Action Pathway,drug_action,DB01373
SMP00396,Dibucaine Action Pathway,drug_action,DB01373
SMP00402,Procaine Action Pathway,drug_action,DB01373
SMP00405,Codeine Action Pathway,drug_action,DB01373
SMP00410,Hydromorphone Action Pathway,drug_action,DB01373
SMP00416,Remifentanil Action Pathway,drug_action,DB01373
SMP00422,Imipramine Action Pathway,drug_action,DB01373
SMP00428,Mercaptopurine Action Pathway,drug_action,DB01373
SMP00430,Thioguanine Action Pathway,drug_action,DB01373
SMP00461,Gliclazide Action Pathway,drug_action,DB01373
SMP00492,Ureidopropionase Deficiency,disease,DB01373
SMP00494,"Tyrosinemia, transient, of the newborn",disease,DB01373
SMP00006,Tyrosine Metabolism,metabolic,DB01378
SMP00011,Inositol Metabolism,metabolic,DB01378
SMP00040,Glycolysis,metabolic,DB01378
SMP00048,Nicotinate and Nicotinamide Metabolism,metabolic,DB01378
SMP00053,Folate Metabolism,metabolic,DB01378
SMP00057,Citric Acid Cycle,metabolic,DB01378
SMP00089,Pravastatin Action Pathway,drug_action,DB01378
SMP00112,Risedronate Action Pathway,drug_action,DB01378
SMP00136,2-Hydroxyglutric Aciduria (D And L Form),disease,DB01378
SMP00168,AICA-Ribosiduria,disease,DB01378
SMP00185,Glutaric Aciduria Type I,disease,DB01378
SMP00196,Leigh Syndrome,disease,DB01378
SMP00202,MNGIE (Mitochondrial Neurogastrointestinal Encephalopathy),disease,DB01378
SMP00209,Hypercholesterolemia,disease,DB01378
SMP00216,Sialuria or French Type Sialuria,disease,DB01378
SMP00243,4-Hydroxybutyric Aciduria/Succinic Semialdehyde Dehydrogenase Deficiency,disease,DB01378
SMP00301,Esmolol Action Pathway,drug_action,DB01378
SMP00302,Metoprolol Action Pathway,drug_action,DB01378
SMP00307,Propranolol Action Pathway,drug_action,DB01378
SMP00325,Disopyramide Action Pathway,drug_action,DB01378
SMP00327,Phenytoin (Antiarrhythmic) Action Pathway,drug_action,DB01378
SMP00331,Flecainide Action Pathway,drug_action,DB01378
SMP00338,Intracellular Signalling Through LHCGR Receptor and Luteinizing Hormone/Choriogonadotropin,signaling,DB01378
SMP00339,Hyperinsulinism-Hyperammonemia Syndrome,disease,DB01378
SMP00347,Metachromatic Leukodystrophy (MLD),disease,DB01378
SMP00379,Nifedipine Action Pathway,drug_action,DB01378
SMP00428,Mercaptopurine Action Pathway,drug_action,DB01378
SMP00430,Thioguanine Action Pathway,drug_action,DB01378
SMP00451,Refsum Disease,disease,DB01378
SMP00485,"Hyperglycinemia, non-ketotic",disease,DB01378
SMP00698,Magnesium salicylate Action Pathway,drug_action,DB01397
SMP00707,Salsalate Action Pathway,drug_action,DB01399
SMP00703,Trisalicylate-choline Action Pathway,drug_action,DB01401
SMP63604,Caffeine Metabolism,metabolic,DB01412
SMP00028,Caffeine Metabolism,metabolic,DB01412
SMP63475,Caffeine Metabolism,metabolic,DB01412
SMP00269,Acenocoumarol Action Pathway,drug_action,DB01418
SMP00693,Antrafenine Action Pathway,drug_action,DB01419
SMP00714,Paromomycin Action Pathway,drug_action,DB01421
SMP00678,Methadyl Acetate Action Pathway,drug_action,DB01433
SMP00692,Antipyrine Action Pathway,drug_action,DB01435
SMP00679,3-Methylthiofentanyl Action Pathway,drug_action,DB01439
SMP02427,Glutamic acid metabolism,metabolic,DB01440
SMP12467,Butanoate Metabolism,metabolic,DB01440
SMP00680,Dimethylthiambutene Action Pathway,drug_action,DB01444
SMP00407,Heroin Action Pathway,drug_action,DB01452
