drugbank-id,name,parent_key
DB00640,Adenosine,SMP00050
DB01345,Potassium,SMP00050
DB01373,Calcium,SMP00050
DB01378,Magnesium,SMP00050
DB01593,Zinc,SMP00050
DB01632,Alpha-Phosphoribosylpyrophosphoric Acid,SMP00050
DB01700,AICA ribonucleotide,SMP00050
DB01972,Guanosine-5'-Monophosphate,SMP00050
DB02134,Xanthine,SMP00050
DB02377,Guanine,SMP00050
DB02527,Cyclic Adenosine Monophosphate,SMP00050
DB02577,Mesoheme,SMP00050
DB02857,Guanosine,SMP00050
DB03101,Ribose-1-Phosphate,SMP00050
DB03147,Flavin adenine dinucleotide,SMP00050
DB04076,Hypoxanthine,SMP00050
DB04160,Pyrophosphoric acid,SMP00050
DB04299,Maleic Acid,SMP00050
DB04335,Inosine,SMP00050
DB04457,2'-Deoxyguanosine-5'-Monophosphate,SMP00050
DB00116,Tetrahydrofolic acid,SMP00144
DB00128,L-Aspartic Acid,SMP00144
DB00130,L-Glutamine,SMP00144
DB00131,Adenosine monophosphate,SMP00144
DB00142,Glutamic Acid,SMP00144
DB00145,Glycine,SMP00144
DB00157,NADH,SMP00144
DB00171,ATP,SMP00144
DB00173,Adenine,SMP00144
DB00640,Adenosine,SMP00144
DB01345,Potassium,SMP00144
DB01373,Calcium,SMP00144
DB01378,Magnesium,SMP00144
DB01593,Zinc,SMP00144
DB01632,Alpha-Phosphoribosylpyrophosphoric Acid,SMP00144
DB01700,AICA ribonucleotide,SMP00144
DB01972,Guanosine-5'-Monophosphate,SMP00144
DB02134,Xanthine,SMP00144
DB02377,Guanine,SMP00144
DB02527,Cyclic Adenosine Monophosphate,SMP00144
DB02577,Mesoheme,SMP00144
DB02857,Guanosine,SMP00144
DB03101,Ribose-1-Phosphate,SMP00144
DB03147,Flavin adenine dinucleotide,SMP00144
DB04076,Hypoxanthine,SMP00144
DB04160,Pyrophosphoric acid,SMP00144
DB04299,Maleic Acid,SMP00144
DB04335,Inosine,SMP00144
DB04457,2'-Deoxyguanosine-5'-Monophosphate,SMP00144
DB00116,Tetrahydrofolic acid,SMP00220
DB00128,L-Aspartic Acid,SMP00220
DB00130,L-Glutamine,SMP00220
DB00131,Adenosine monophosphate,SMP00220
DB00142,Glutamic Acid,SMP00220
DB00145,Glycine,SMP00220
DB00157,NADH,SMP00220
DB00171,ATP,SMP00220
DB00173,Adenine,SMP00220
DB00640,Adenosine,SMP00220
DB01345,Potassium,SMP00220
DB01373,Calcium,SMP00220
DB01378,Magnesium,SMP00220
DB01593,Zinc,SMP00220
DB01632,Alpha-Phosphoribosylpyrophosphoric Acid,SMP00220
DB01700,AICA ribonucleotide,SMP00220
DB01972,Guanosine-5'-Monophosphate,SMP00220
DB02134,Xanthine,SMP00220
DB02377,Guanine,SMP00220
DB02527,Cyclic Adenosine Monophosphate,SMP00220
DB02577,Mesoheme,SMP00220
DB02857,Guanosine,SMP00220
DB03101,Ribose-1-Phosphate,SMP00220
DB03147,Flavin adenine dinucleotide,SMP00220
DB04076,Hypoxanthine,SMP00220
DB04160,Pyrophosphoric acid,SMP00220
DB04299,Maleic Acid,SMP00220
DB04335,Inosine,SMP00220
DB04457,2'-Deoxyguanosine-5'-Monophosphate,SMP00220
DB00114,Pyridoxal Phosphate,SMP00221
DB00116,Tetrahydrofolic acid,SMP00221
DB00118,Ademetionine,SMP00221
DB00122,Choline,SMP00221
DB00131,Adenosine monophosphate,SMP00221
DB00133,Serine,SMP00221
DB00134,Methionine,SMP00221
DB00145,Glycine,SMP00221
DB00151,L-Cysteine,SMP00221
DB00157,NADH,SMP00221
DB00171,ATP,SMP00221
DB00640,Adenosine,SMP00221
DB01345,Potassium,SMP00221
DB01378,Magnesium,SMP00221
DB01593,Zinc,SMP00221
DB01917,Putrescine,SMP00221
DB02083,"N,N-dimethylglycine",SMP00221
DB02238,4-(Methylsulfanyl)-2-Oxobutanoic Acid,SMP00221
DB03147,Flavin adenine dinucleotide,SMP00221
DB03566,Spermidine,SMP00221
DB04160,Pyrophosphoric acid,SMP00221
DB04193,L-Homoserine,SMP00221
DB04553,2-Oxobutanoic Acid,SMP00221
DB00114,Pyridoxal Phosphate,SMP00341
DB00116,Tetrahydrofolic acid,SMP00341
DB00118,Ademetionine,SMP00341
DB00122,Choline,SMP00341
DB00131,Adenosine monophosphate,SMP00341
DB00133,Serine,SMP00341
DB00134,Methionine,SMP00341
DB00145,Glycine,SMP00341
DB00151,L-Cysteine,SMP00341
DB00157,NADH,SMP00341
DB00171,ATP,SMP00341
DB00640,Adenosine,SMP00341
DB01345,Potassium,SMP00341
DB01378,Magnesium,SMP00341
DB01593,Zinc,SMP00341
DB01917,Putrescine,SMP00341
DB02083,"N,N-dimethylglycine",SMP00341
DB02238,4-(Methylsulfanyl)-2-Oxobutanoic Acid,SMP00341
DB03147,Flavin adenine dinucleotide,SMP00341
DB03566,Spermidine,SMP00341
DB04160,Pyrophosphoric acid,SMP00341
DB04193,L-Homoserine,SMP00341
DB04553,2-Oxobutanoic Acid,SMP00341
DB00173,Adenine,SMP12058
DB00640,Adenosine,SMP12058
DB03147,Flavin adenine dinucleotide,SMP12058
DB08768,N-(3-METHYLBUT-2-EN-1-YL)-9H-PURIN-6-AMINE,SMP12058
DB00116,Tetrahydrofolic acid,SMP00167
DB00128,L-Aspartic Acid,SMP00167
DB00130,L-Glutamine,SMP00167
DB00131,Adenosine monophosphate,SMP00167
DB00142,Glutamic Acid,SMP00167
DB00145,Glycine,SMP00167
DB00157,NADH,SMP00167
DB00171,ATP,SMP00167
DB00173,Adenine,SMP00167
DB00640,Adenosine,SMP00167
DB01345,Potassium,SMP00167
DB01373,Calcium,SMP00167
DB01378,Magnesium,SMP00167
DB01593,Zinc,SMP00167
DB01632,Alpha-Phosphoribosylpyrophosphoric Acid,SMP00167
DB01700,AICA ribonucleotide,SMP00167
DB01972,Guanosine-5'-Monophosphate,SMP00167
DB02134,Xanthine,SMP00167
DB02377,Guanine,SMP00167
DB02527,Cyclic Adenosine Monophosphate,SMP00167
DB02577,Mesoheme,SMP00167
DB02857,Guanosine,SMP00167
DB03101,Ribose-1-Phosphate,SMP00167
DB03147,Flavin adenine dinucleotide,SMP00167
DB04076,Hypoxanthine,SMP00167
DB04160,Pyrophosphoric acid,SMP00167
DB04299,Maleic Acid,SMP00167
DB04335,Inosine,SMP00167
DB04457,2'-Deoxyguanosine-5'-Monophosphate,SMP00167
DB00116,Tetrahydrofolic acid,SMP00203
DB00128,L-Aspartic Acid,SMP00203
DB00130,L-Glutamine,SMP00203
DB00131,Adenosine monophosphate,SMP00203
DB00142,Glutamic Acid,SMP00203
DB00145,Glycine,SMP00203
DB00157,NADH,SMP00203
DB00171,ATP,SMP00203
DB00173,Adenine,SMP00203
DB00640,Adenosine,SMP00203
DB01345,Potassium,SMP00203
DB01373,Calcium,SMP00203
DB01378,Magnesium,SMP00203
DB01593,Zinc,SMP00203
DB01632,Alpha-Phosphoribosylpyrophosphoric Acid,SMP00203
DB01700,AICA ribonucleotide,SMP00203
DB01972,Guanosine-5'-Monophosphate,SMP00203
DB02134,Xanthine,SMP00203
DB02377,Guanine,SMP00203
DB02527,Cyclic Adenosine Monophosphate,SMP00203
DB02577,Mesoheme,SMP00203
DB02857,Guanosine,SMP00203
DB03101,Ribose-1-Phosphate,SMP00203
DB03147,Flavin adenine dinucleotide,SMP00203
DB04076,Hypoxanthine,SMP00203
DB04160,Pyrophosphoric acid,SMP00203
DB04299,Maleic Acid,SMP00203
DB04335,Inosine,SMP00203
DB04457,2'-Deoxyguanosine-5'-Monophosphate,SMP00203
DB00116,Tetrahydrofolic acid,SMP00210
DB00128,L-Aspartic Acid,SMP00210
DB00130,L-Glutamine,SMP00210
DB00131,Adenosine monophosphate,SMP00210
DB00142,Glutamic Acid,SMP00210
DB00145,Glycine,SMP00210
DB00157,NADH,SMP00210
DB00171,ATP,SMP00210
DB00173,Adenine,SMP00210
DB00640,Adenosine,SMP00210
DB01345,Potassium,SMP00210
DB01373,Calcium,SMP00210
DB01378,Magnesium,SMP00210
DB01593,Zinc,SMP00210
DB01632,Alpha-Phosphoribosylpyrophosphoric Acid,SMP00210
DB01700,AICA ribonucleotide,SMP00210
DB01972,Guanosine-5'-Monophosphate,SMP00210
DB02134,Xanthine,SMP00210
DB02377,Guanine,SMP00210
DB02527,Cyclic Adenosine Monophosphate,SMP00210
DB02577,Mesoheme,SMP00210
DB02857,Guanosine,SMP00210
DB03101,Ribose-1-Phosphate,SMP00210
DB03147,Flavin adenine dinucleotide,SMP00210
DB04076,Hypoxanthine,SMP00210
DB04160,Pyrophosphoric acid,SMP00210
DB04299,Maleic Acid,SMP00210
DB04335,Inosine,SMP00210
DB04457,2'-Deoxyguanosine-5'-Monophosphate,SMP00210
DB00114,Pyridoxal Phosphate,SMP00214
DB00116,Tetrahydrofolic acid,SMP00214
DB00118,Ademetionine,SMP00214
DB00122,Choline,SMP00214
DB00131,Adenosine monophosphate,SMP00214
DB00133,Serine,SMP00214
DB00134,Methionine,SMP00214
DB00145,Glycine,SMP00214
DB00151,L-Cysteine,SMP00214
DB00157,NADH,SMP00214
DB00171,ATP,SMP00214
DB00640,Adenosine,SMP00214
DB01345,Potassium,SMP00214
DB01378,Magnesium,SMP00214
DB01593,Zinc,SMP00214
DB01917,Putrescine,SMP00214
DB02083,"N,N-dimethylglycine",SMP00214
DB02238,4-(Methylsulfanyl)-2-Oxobutanoic Acid,SMP00214
DB03147,Flavin adenine dinucleotide,SMP00214
DB03566,Spermidine,SMP00214
DB04160,Pyrophosphoric acid,SMP00214
DB04193,L-Homoserine,SMP00214
DB04553,2-Oxobutanoic Acid,SMP00214
DB00114,Pyridoxal Phosphate,SMP00222
DB00116,Tetrahydrofolic acid,SMP00222
DB00118,Ademetionine,SMP00222
DB00122,Choline,SMP00222
DB00131,Adenosine monophosphate,SMP00222
DB00133,Serine,SMP00222
DB00134,Methionine,SMP00222
DB00145,Glycine,SMP00222
DB00151,L-Cysteine,SMP00222
DB00157,NADH,SMP00222
DB00171,ATP,SMP00222
DB00640,Adenosine,SMP00222
DB01345,Potassium,SMP00222
DB01378,Magnesium,SMP00222
DB01593,Zinc,SMP00222
DB01917,Putrescine,SMP00222
DB02083,"N,N-dimethylglycine",SMP00222
DB02238,4-(Methylsulfanyl)-2-Oxobutanoic Acid,SMP00222
DB03147,Flavin adenine dinucleotide,SMP00222
DB03566,Spermidine,SMP00222
DB04160,Pyrophosphoric acid,SMP00222
DB04193,L-Homoserine,SMP00222
DB04553,2-Oxobutanoic Acid,SMP00222
DB00171,ATP,SMP00321
DB00640,Adenosine,SMP00321
DB01378,Magnesium,SMP00321
DB01593,Zinc,SMP00321
DB02527,Cyclic Adenosine Monophosphate,SMP00321
DB04160,Pyrophosphoric acid,SMP00321
DB00116,Tetrahydrofolic acid,SMP00535
DB00128,L-Aspartic Acid,SMP00535
DB00130,L-Glutamine,SMP00535
DB00131,Adenosine monophosphate,SMP00535
DB00142,Glutamic Acid,SMP00535
DB00145,Glycine,SMP00535
DB00157,NADH,SMP00535
DB00171,ATP,SMP00535
DB00173,Adenine,SMP00535
DB00640,Adenosine,SMP00535
DB01345,Potassium,SMP00535
DB01373,Calcium,SMP00535
DB01378,Magnesium,SMP00535
DB01593,Zinc,SMP00535
DB01632,Alpha-Phosphoribosylpyrophosphoric Acid,SMP00535
DB01700,AICA ribonucleotide,SMP00535
DB01972,Guanosine-5'-Monophosphate,SMP00535
DB02134,Xanthine,SMP00535
DB02377,Guanine,SMP00535
DB02527,Cyclic Adenosine Monophosphate,SMP00535
DB02577,Mesoheme,SMP00535
DB02857,Guanosine,SMP00535
DB03101,Ribose-1-Phosphate,SMP00535
DB03147,Flavin adenine dinucleotide,SMP00535
DB04076,Hypoxanthine,SMP00535
DB04160,Pyrophosphoric acid,SMP00535
DB04299,Maleic Acid,SMP00535
DB04335,Inosine,SMP00535
DB04457,2'-Deoxyguanosine-5'-Monophosphate,SMP00535
DB00116,Tetrahydrofolic acid,SMP00536
DB00128,L-Aspartic Acid,SMP00536
DB00130,L-Glutamine,SMP00536
DB00131,Adenosine monophosphate,SMP00536
DB00142,Glutamic Acid,SMP00536
DB00145,Glycine,SMP00536
DB00157,NADH,SMP00536
DB00171,ATP,SMP00536
DB00173,Adenine,SMP00536
DB00640,Adenosine,SMP00536
DB01345,Potassium,SMP00536
DB01373,Calcium,SMP00536
DB01378,Magnesium,SMP00536
DB01593,Zinc,SMP00536
DB01632,Alpha-Phosphoribosylpyrophosphoric Acid,SMP00536
DB01700,AICA ribonucleotide,SMP00536
DB01972,Guanosine-5'-Monophosphate,SMP00536
DB02134,Xanthine,SMP00536
DB02377,Guanine,SMP00536
DB02527,Cyclic Adenosine Monophosphate,SMP00536
DB02577,Mesoheme,SMP00536
DB02857,Guanosine,SMP00536
DB03101,Ribose-1-Phosphate,SMP00536
DB03147,Flavin adenine dinucleotide,SMP00536
DB04076,Hypoxanthine,SMP00536
DB04160,Pyrophosphoric acid,SMP00536
DB04299,Maleic Acid,SMP00536
DB04335,Inosine,SMP00536
DB04457,2'-Deoxyguanosine-5'-Monophosphate,SMP00536
DB00116,Tetrahydrofolic acid,SMP63600
DB00118,Ademetionine,SMP63600
DB00122,Choline,SMP63600
DB00134,Methionine,SMP63600
DB00157,NADH,SMP63600
DB00171,ATP,SMP63600
DB00640,Adenosine,SMP63600
DB01345,Potassium,SMP63600
DB01378,Magnesium,SMP63600
DB01593,Zinc,SMP63600
DB02083,"N,N-dimethylglycine",SMP63600
DB03147,Flavin adenine dinucleotide,SMP63600
DB04160,Pyrophosphoric acid,SMP63600
DB04401,"[Formylmethyl]Trimethyl-Ammonium, N,N,N-Trimethylammonium Acetaldehyde",SMP63600
DB00116,Tetrahydrofolic acid,SMP63668
DB00128,L-Aspartic Acid,SMP63668
DB00130,L-Glutamine,SMP63668
DB00131,Adenosine monophosphate,SMP63668
DB00142,Glutamic Acid,SMP63668
DB00145,Glycine,SMP63668
DB00157,NADH,SMP63668
DB00171,ATP,SMP63668
DB00173,Adenine,SMP63668
DB00640,Adenosine,SMP63668
DB01345,Potassium,SMP63668
DB01373,Calcium,SMP63668
DB01378,Magnesium,SMP63668
DB01593,Zinc,SMP63668
DB01632,Alpha-Phosphoribosylpyrophosphoric Acid,SMP63668
DB01700,AICA ribonucleotide,SMP63668
DB01972,Guanosine-5'-Monophosphate,SMP63668
DB02134,Xanthine,SMP63668
DB02377,Guanine,SMP63668
DB02527,Cyclic Adenosine Monophosphate,SMP63668
DB02577,Mesoheme,SMP63668
DB02857,Guanosine,SMP63668
DB03101,Ribose-1-Phosphate,SMP63668
DB03147,Flavin adenine dinucleotide,SMP63668
DB04076,Hypoxanthine,SMP63668
DB04160,Pyrophosphoric acid,SMP63668
DB04299,Maleic Acid,SMP63668
DB04335,Inosine,SMP63668
DB04457,2'-Deoxyguanosine-5'-Monophosphate,SMP63668
DB00116,Tetrahydrofolic acid,SMP00123
DB00118,Ademetionine,SMP00123
DB00122,Choline,SMP00123
DB00134,Methionine,SMP00123
DB00157,NADH,SMP00123
DB00171,ATP,SMP00123
DB00640,Adenosine,SMP00123
DB01345,Potassium,SMP00123
DB01378,Magnesium,SMP00123
DB01593,Zinc,SMP00123
DB02083,"N,N-dimethylglycine",SMP00123
DB03147,Flavin adenine dinucleotide,SMP00123
DB04160,Pyrophosphoric acid,SMP00123
DB04401,"[Formylmethyl]Trimethyl-Ammonium, N,N,N-Trimethylammonium Acetaldehyde",SMP00123
DB00169,Cholecalciferol,SMP00082
DB00171,ATP,SMP00082
DB00641,Simvastatin,SMP00082
DB01378,Magnesium,SMP00082
DB01592,Iron,SMP00082
DB01785,Dimethylallyl Diphosphate,SMP00082
DB01942,Formic Acid,SMP00082
DB02552,Geranyl Diphosphate,SMP00082
DB02577,Mesoheme,SMP00082
DB03147,Flavin adenine dinucleotide,SMP00082
DB03796,Palmitic Acid,SMP00082
DB04160,Pyrophosphoric acid,SMP00082
DB04540,Cholesterol,SMP00082
DB04714,ISOPENTENYL PYROPHOSPHATE,SMP00082
DB07780,FARNESYL DIPHOSPHATE,SMP00082
DB00171,ATP,SMP00672
DB00368,Norepinephrine,SMP00672
DB00647,Dextropropoxyphene,SMP00672
DB00988,Dopamine,SMP00672
DB01345,Potassium,SMP00672
DB01373,Calcium,SMP00672
DB00131,Adenosine monophosphate,SMP00745
DB00171,ATP,SMP00745
DB00649,Stavudine,SMP00745
DB04160,Pyrophosphoric acid,SMP00745
DB00116,Tetrahydrofolic acid,SMP02369
DB00133,Serine,SMP02369
DB00134,Methionine,SMP02369
DB00145,Glycine,SMP02369
DB00158,Folic Acid,SMP02369
DB00650,Leucovorin,SMP02369
DB01643,Thymidine-5'-Phosphate,SMP02369
DB01942,Formic Acid,SMP02369
DB03800,2'-deoxyuridylic acid,SMP02369
DB00114,Pyridoxal Phosphate,SMP00432
DB00116,Tetrahydrofolic acid,SMP00432
DB00142,Glutamic Acid,SMP00432
DB00157,NADH,SMP00432
DB00158,Folic Acid,SMP00432
DB00171,ATP,SMP00432
DB00563,Methotrexate,SMP00432
DB00650,Leucovorin,SMP00432
DB01373,Calcium,SMP00432
DB01378,Magnesium,SMP00432
DB01942,Formic Acid,SMP00432
DB03147,Flavin adenine dinucleotide,SMP00432
DB00114,Pyridoxal Phosphate,SMP00543
DB00116,Tetrahydrofolic acid,SMP00543
DB00142,Glutamic Acid,SMP00543
DB00157,NADH,SMP00543
DB00158,Folic Acid,SMP00543
DB00171,ATP,SMP00543
DB00650,Leucovorin,SMP00543
DB01373,Calcium,SMP00543
DB01378,Magnesium,SMP00543
DB01942,Formic Acid,SMP00543
DB03147,Flavin adenine dinucleotide,SMP00543
DB00116,Tetrahydrofolic acid,SMP01750
DB00133,Serine,SMP01750
DB00134,Methionine,SMP01750
DB00145,Glycine,SMP01750
DB00158,Folic Acid,SMP01750
DB00650,Leucovorin,SMP01750
DB01643,Thymidine-5'-Phosphate,SMP01750
DB01942,Formic Acid,SMP01750
DB03800,2'-deoxyuridylic acid,SMP01750
DB00114,Pyridoxal Phosphate,SMP00053
DB00116,Tetrahydrofolic acid,SMP00053
DB00142,Glutamic Acid,SMP00053
DB00157,NADH,SMP00053
DB00158,Folic Acid,SMP00053
DB00171,ATP,SMP00053
DB00650,Leucovorin,SMP00053
DB01373,Calcium,SMP00053
DB01378,Magnesium,SMP00053
DB01942,Formic Acid,SMP00053
DB03147,Flavin adenine dinucleotide,SMP00053
DB00114,Pyridoxal Phosphate,SMP00724
DB00116,Tetrahydrofolic acid,SMP00724
DB00142,Glutamic Acid,SMP00724
DB00157,NADH,SMP00724
DB00158,Folic Acid,SMP00724
DB00171,ATP,SMP00724
DB00650,Leucovorin,SMP00724
DB01373,Calcium,SMP00724
DB01378,Magnesium,SMP00724
DB01942,Formic Acid,SMP00724
DB03147,Flavin adenine dinucleotide,SMP00724
DB00114,Pyridoxal Phosphate,SMP00801
DB00116,Tetrahydrofolic acid,SMP00801
DB00142,Glutamic Acid,SMP00801
DB00157,NADH,SMP00801
DB00158,Folic Acid,SMP00801
DB00171,ATP,SMP00801
DB00650,Leucovorin,SMP00801
DB01373,Calcium,SMP00801
DB01378,Magnesium,SMP00801
DB01942,Formic Acid,SMP00801
DB03147,Flavin adenine dinucleotide,SMP00801
DB00171,ATP,SMP00686
DB00368,Norepinephrine,SMP00686
DB00652,Pentazocine,SMP00686
DB00988,Dopamine,SMP00686
DB01345,Potassium,SMP00686
DB01373,Calcium,SMP00686
DB00171,ATP,SMP63690
DB00655,Estrone,SMP63690
DB01378,Magnesium,SMP63690
DB02577,Mesoheme,SMP63690
DB03175,Propyl alcohol,SMP63690
DB03255,Phenol,SMP63690
DB04160,Pyrophosphoric acid,SMP63690
DB04574,Estrone sulfate,SMP63690
DB00118,Ademetionine,SMP30880
DB00157,NADH,SMP30880
DB00655,Estrone,SMP30880
DB00783,Estradiol,SMP30880
DB01378,Magnesium,SMP30880
DB02577,Mesoheme,SMP30880
DB03435,Uridine-5'-Diphosphate,SMP30880
DB04573,Estriol,SMP30880
DB04574,Estrone sulfate,SMP30880
DB00157,NADH,SMP63594
DB00624,Testosterone,SMP63594
DB00655,Estrone,SMP63594
DB00783,Estradiol,SMP63594
DB01373,Calcium,SMP63594
DB01536,Androstenedione,SMP63594
DB01942,Formic Acid,SMP63594
DB02577,Mesoheme,SMP63594
DB03435,Uridine-5'-Diphosphate,SMP63594
DB04574,Estrone sulfate,SMP63594
DB05804,Prasterone sulfate,SMP63594
DB07447,5beta-dihydrotestosterone,SMP63594
DB00157,NADH,SMP00068
DB00624,Testosterone,SMP00068
DB00655,Estrone,SMP00068
DB00783,Estradiol,SMP00068
DB01373,Calcium,SMP00068
DB01536,Androstenedione,SMP00068
DB01942,Formic Acid,SMP00068
DB02577,Mesoheme,SMP00068
DB03435,Uridine-5'-Diphosphate,SMP00068
DB04574,Estrone sulfate,SMP00068
DB05804,Prasterone sulfate,SMP00068
DB07447,5beta-dihydrotestosterone,SMP00068
DB00157,NADH,SMP63688
DB00624,Testosterone,SMP63688
DB00655,Estrone,SMP63688
DB01536,Androstenedione,SMP63688
DB01561,Androstanedione,SMP63688
DB01942,Formic Acid,SMP63688
DB02577,Mesoheme,SMP63688
DB02854,Aetiocholanolone,SMP63688
DB03435,Uridine-5'-Diphosphate,SMP63688
DB07375,"5-BETA-ANDROSTANE-3,17-DIONE",SMP63688
DB00157,NADH,SMP00356
DB00624,Testosterone,SMP00356
DB00655,Estrone,SMP00356
DB00783,Estradiol,SMP00356
DB01373,Calcium,SMP00356
DB01536,Androstenedione,SMP00356
DB01942,Formic Acid,SMP00356
DB02577,Mesoheme,SMP00356
DB03435,Uridine-5'-Diphosphate,SMP00356
DB04574,Estrone sulfate,SMP00356
DB05804,Prasterone sulfate,SMP00356
DB07447,5beta-dihydrotestosterone,SMP00356
DB00157,NADH,SMP30406
DB00624,Testosterone,SMP30406
DB00655,Estrone,SMP30406
DB01536,Androstenedione,SMP30406
DB01561,Androstanedione,SMP30406
DB01942,Formic Acid,SMP30406
DB02577,Mesoheme,SMP30406
DB02854,Aetiocholanolone,SMP30406
DB03435,Uridine-5'-Diphosphate,SMP30406
DB07375,"5-BETA-ANDROSTANE-3,17-DIONE",SMP30406
DB00118,Ademetionine,SMP63696
DB00157,NADH,SMP63696
DB00655,Estrone,SMP63696
DB00783,Estradiol,SMP63696
DB01378,Magnesium,SMP63696
DB02577,Mesoheme,SMP63696
DB03435,Uridine-5'-Diphosphate,SMP63696
DB04573,Estriol,SMP63696
DB04574,Estrone sulfate,SMP63696
DB00171,ATP,SMP00041
DB00655,Estrone,SMP00041
DB01378,Magnesium,SMP00041
DB02577,Mesoheme,SMP00041
DB03175,Propyl alcohol,SMP00041
DB03255,Phenol,SMP00041
DB04160,Pyrophosphoric acid,SMP00041
DB04574,Estrone sulfate,SMP00041
DB00171,ATP,SMP00532
DB00655,Estrone,SMP00532
DB01378,Magnesium,SMP00532
DB02577,Mesoheme,SMP00532
DB03175,Propyl alcohol,SMP00532
DB03255,Phenol,SMP00532
DB04160,Pyrophosphoric acid,SMP00532
DB04574,Estrone sulfate,SMP00532
DB00157,NADH,SMP00565
DB00624,Testosterone,SMP00565
DB00655,Estrone,SMP00565
DB00783,Estradiol,SMP00565
DB01373,Calcium,SMP00565
DB01536,Androstenedione,SMP00565
DB01942,Formic Acid,SMP00565
DB02577,Mesoheme,SMP00565
DB03435,Uridine-5'-Diphosphate,SMP00565
DB04574,Estrone sulfate,SMP00565
DB05804,Prasterone sulfate,SMP00565
DB07447,5beta-dihydrotestosterone,SMP00565
DB00171,ATP,SMP00375
DB00661,Verapamil,SMP00375
DB01345,Potassium,SMP00375
DB01373,Calcium,SMP00375
DB01378,Magnesium,SMP00375
DB00114,Pyridoxal Phosphate,SMP00012
DB00118,Ademetionine,SMP00012
DB00126,Vitamin C,SMP00012
DB00135,L-Tyrosine,SMP00012
DB00368,Norepinephrine,SMP00012
DB00668,Epinephrine,SMP00012
DB00988,Dopamine,SMP00012
DB01235,Levodopa,SMP00012
DB01592,Iron,SMP00012
DB03205,Pyrroloquinoline Quinone,SMP00012
DB00114,Pyridoxal Phosphate,SMP00006
DB00118,Ademetionine,SMP00006
DB00126,Vitamin C,SMP00006
DB00128,L-Aspartic Acid,SMP00006
DB00135,L-Tyrosine,SMP00006
DB00142,Glutamic Acid,SMP00006
DB00157,NADH,SMP00006
DB00360,Sapropterin,SMP00006
DB00368,Norepinephrine,SMP00006
DB00668,Epinephrine,SMP00006
DB00988,Dopamine,SMP00006
DB01235,Levodopa,SMP00006
DB01373,Calcium,SMP00006
DB01378,Magnesium,SMP00006
DB01592,Iron,SMP00006
DB01593,Zinc,SMP00006
DB01702,"2-(3,4-Dihydroxyphenyl)Acetic Acid",SMP00006
DB01762,Acetoacetic Acid,SMP00006
DB01828,Methylamine,SMP00006
DB02232,"1,2-Dihydroxybenzene",SMP00006
DB03147,Flavin adenine dinucleotide,SMP00006
DB03205,Pyrroloquinoline Quinone,SMP00006
DB04299,Maleic Acid,SMP00006
DB07718,3-(4-HYDROXY-PHENYL)PYRUVIC ACID,SMP00006
DB08327,"2-(3,6-DIHYDROXYPHENYL)ACETIC ACID",SMP00006
DB00114,Pyridoxal Phosphate,SMP00494
DB00118,Ademetionine,SMP00494
DB00126,Vitamin C,SMP00494
DB00128,L-Aspartic Acid,SMP00494
DB00135,L-Tyrosine,SMP00494
DB00142,Glutamic Acid,SMP00494
DB00157,NADH,SMP00494
DB00360,Sapropterin,SMP00494
DB00368,Norepinephrine,SMP00494
DB00668,Epinephrine,SMP00494
DB00988,Dopamine,SMP00494
DB01235,Levodopa,SMP00494
DB01373,Calcium,SMP00494
DB01378,Magnesium,SMP00494
DB01592,Iron,SMP00494
DB01593,Zinc,SMP00494
DB01702,"2-(3,4-Dihydroxyphenyl)Acetic Acid",SMP00494
DB01762,Acetoacetic Acid,SMP00494
DB01828,Methylamine,SMP00494
DB02232,"1,2-Dihydroxybenzene",SMP00494
DB03147,Flavin adenine dinucleotide,SMP00494
DB03205,Pyrroloquinoline Quinone,SMP00494
DB04299,Maleic Acid,SMP00494
DB07718,3-(4-HYDROXY-PHENYL)PYRUVIC ACID,SMP00494
DB08327,"2-(3,6-DIHYDROXYPHENYL)ACETIC ACID",SMP00494
DB00114,Pyridoxal Phosphate,SMP00170
DB00118,Ademetionine,SMP00170
DB00126,Vitamin C,SMP00170
DB00135,L-Tyrosine,SMP00170
DB00368,Norepinephrine,SMP00170
DB00668,Epinephrine,SMP00170
DB00988,Dopamine,SMP00170
DB01235,Levodopa,SMP00170
DB01592,Iron,SMP00170
DB03205,Pyrroloquinoline Quinone,SMP00170
DB00114,Pyridoxal Phosphate,SMP63606
DB00118,Ademetionine,SMP63606
DB00126,Vitamin C,SMP63606
DB00135,L-Tyrosine,SMP63606
DB00368,Norepinephrine,SMP63606
DB00668,Epinephrine,SMP63606
DB00988,Dopamine,SMP63606
DB01235,Levodopa,SMP63606
DB01592,Iron,SMP63606
DB03205,Pyrroloquinoline Quinone,SMP63606
DB00114,Pyridoxal Phosphate,SMP63684
DB00118,Ademetionine,SMP63684
DB00126,Vitamin C,SMP63684
DB00128,L-Aspartic Acid,SMP63684
DB00135,L-Tyrosine,SMP63684
DB00142,Glutamic Acid,SMP63684
DB00157,NADH,SMP63684
DB00360,Sapropterin,SMP63684
DB00368,Norepinephrine,SMP63684
DB00668,Epinephrine,SMP63684
DB00988,Dopamine,SMP63684
DB01235,Levodopa,SMP63684
DB01373,Calcium,SMP63684
DB01378,Magnesium,SMP63684
DB01592,Iron,SMP63684
DB01593,Zinc,SMP63684
DB01702,"2-(3,4-Dihydroxyphenyl)Acetic Acid",SMP63684
