id,name,organism,known_action,position,parent_key
BE0008681,Sodium-dependent phosphate transport protein 2A,Homo sapiens,no,3,DB11348
BE0008682,Sodium-dependent phosphate transport protein 2B,Homo sapiens,no,4,DB11348
BE0008683,Sodium-dependent phosphate transport protein 2C,Homo sapiens,no,5,DB11348
BE0005102,Transient receptor potential cation channel subfamily V member 6,Human,no,6,DB11348
BE0000986,Sodium/calcium exchanger 1,Human,no,9,DB11348
BE0005112,Transient receptor potential cation channel subfamily V member 5,Human,no,10,DB11348
BE0000739,Ryanodine receptor 1,Human,unknown,43,DB11348
BE0005295,Ryanodine receptor 2,Human,unknown,44,DB11348
BE0008712,Polycystic kidney disease 2-like 1 protein,Homo sapiens,unknown,45,DB11348
BE0005296,Ryanodine receptor 3,Human,unknown,48,DB11348
BE0008713,Polycystic kidney disease protein 1-like 3,Homo sapiens,unknown,49,DB11348
BE0008714,Cation channel sperm-associated protein 1,Homo sapiens,unknown,50,DB11348
BE0008715,Voltage dependent L type calcium channel,Human,unknown,51,DB11348
BE0008717,Voltage-dependent P/Q-type calcium channel,Homo sapiens,unknown,52,DB11348
BE0008716,Voltage-dependent T-type calcium channel,Homo sapiens,unknown,53,DB11348
BE0008718,Voltage-dependent R-type calcium channel,Homo sapiens,unknown,54,DB11348
BE0001004,Solute carrier organic anion transporter family member 1B1,Human,no,5,DB11362
BE0003659,Solute carrier organic anion transporter family member 1B3,Human,no,6,DB11362
BE0001032,Multidrug resistance protein 1,Human,no,7,DB11362
BE0001067,ATP-binding cassette sub-family G member 2,Human,no,2,DB11363
BE0001032,Multidrug resistance protein 1,Human,no,3,DB11431
BE0001067,ATP-binding cassette sub-family G member 2,Human,no,4,DB11431
BE0001032,Multidrug resistance protein 1,Human,no,2,DB11574
BE0001032,Multidrug resistance protein 1,Human,no,1,DB11575
BE0001004,Solute carrier organic anion transporter family member 1B1,Human,no,2,DB11575
BE0003659,Solute carrier organic anion transporter family member 1B3,Human,no,3,DB11575
BE0001032,Multidrug resistance protein 1,Human,no,3,DB11581
BE0001067,ATP-binding cassette sub-family G member 2,Human,no,4,DB11581
BE0004522,"Inositol 1,4,5-trisphosphate receptor type 1",Human,unknown,2,DB11590
BE0002369,ATP-binding cassette sub-family B member 5,Human,unknown,2,DB11591
BE0003642,Solute carrier organic anion transporter family member 1A2,Human,no,3,DB11591
BE0001042,Solute carrier organic anion transporter family member 2B1,Human,unknown,4,DB11591
BE0003648,Solute carrier family 22 member 1,Human,unknown,5,DB11591
BE0003642,Solute carrier organic anion transporter family member 1A2,Human,unknown,3,DB11611
BE0001042,Solute carrier organic anion transporter family member 2B1,Human,unknown,4,DB11611
BE0001032,Multidrug resistance protein 1,Human,no,5,DB11613
BE0001067,ATP-binding cassette sub-family G member 2,Human,no,6,DB11613
BE0001004,Solute carrier organic anion transporter family member 1B1,Human,no,7,DB11613
BE0003659,Solute carrier organic anion transporter family member 1B3,Human,no,8,DB11613
BE0001042,Solute carrier organic anion transporter family member 2B1,Human,no,9,DB11613
BE0001032,Multidrug resistance protein 1,Human,unknown,10,DB11633
BE0001067,ATP-binding cassette sub-family G member 2,Human,unknown,11,DB11633
BE0003647,Solute carrier family 22 member 2,Human,unknown,12,DB11633
BE0000643,Alpha-tocopherol transfer protein,Human,no,3,DB11635
BE0000189,Scavenger receptor class B member 1,Human,no,4,DB11635
BE0000802,Niemann-Pick C1-like protein 1,Human,no,5,DB11635
BE0004750,ATP-binding cassette sub-family G member 5,Human,no,6,DB11635
BE0004751,ATP-binding cassette sub-family G member 8,Human,no,7,DB11635
BE0000119,ATP-binding cassette sub-family A member 1,Human,no,8,DB11635
BE0000076,SEC14-like protein 4,Human,no,9,DB11635
BE0000256,SEC14-like protein 2,Human,no,10,DB11635
BE0000339,SEC14-like protein 3,Human,no,11,DB11635
BE0005852,Apolipoprotein B receptor,Human,no,12,DB11635
BE0002369,ATP-binding cassette sub-family B member 5,Human,no,1,DB11641
BE0001032,Multidrug resistance protein 1,Human,no,2,DB11641
BE0003648,Solute carrier family 22 member 1,Human,unknown,6,DB11642
BE0001042,Solute carrier organic anion transporter family member 2B1,Human,unknown,2,DB11660
BE0003648,Solute carrier family 22 member 1,Human,unknown,3,DB11660
BE0001032,Multidrug resistance protein 1,Human,unknown,14,DB11672
BE0002369,ATP-binding cassette sub-family B member 5,Human,no,6,DB11691
BE0003645,Solute carrier family 22 member 8,Human,unknown,1,DB11817
BE0001032,Multidrug resistance protein 1,Human,unknown,2,DB11817
BE0001067,ATP-binding cassette sub-family G member 2,Human,unknown,3,DB11817
BE0004752,Multidrug and toxin extrusion protein 2,Human,unknown,4,DB11817
BE0001066,Solute carrier family 22 member 6,Human,unknown,8,DB11817
BE0003648,Solute carrier family 22 member 1,Human,unknown,9,DB11817
BE0003647,Solute carrier family 22 member 2,Human,unknown,10,DB11817
BE0003659,Solute carrier organic anion transporter family member 1B3,Human,unknown,11,DB11817
BE0003657,Multidrug and toxin extrusion protein 1,Human,unknown,12,DB11817
BE0001032,Multidrug resistance protein 1,Human,no,4,DB11827
BE0001067,ATP-binding cassette sub-family G member 2,Human,unknown,5,DB11827
BE0002369,ATP-binding cassette sub-family B member 5,Human,unknown,3,DB11828
BE0001032,Multidrug resistance protein 1,Human,unknown,6,DB11901
BE0001067,ATP-binding cassette sub-family G member 2,Human,unknown,7,DB11901
BE0001004,Solute carrier organic anion transporter family member 1B1,Human,unknown,8,DB11901
BE0003647,Solute carrier family 22 member 2,Human,unknown,9,DB11901
BE0003645,Solute carrier family 22 member 8,Human,unknown,10,DB11901
BE0003657,Multidrug and toxin extrusion protein 1,Human,unknown,11,DB11901
BE0004752,Multidrug and toxin extrusion protein 2,Human,unknown,12,DB11901
BE0002369,ATP-binding cassette sub-family B member 5,Human,no,9,DB11943
BE0001067,ATP-binding cassette sub-family G member 2,Human,no,10,DB11943
BE0001032,Multidrug resistance protein 1,Human,unknown,5,DB11995
BE0003657,Multidrug and toxin extrusion protein 1,Human,unknown,1,DB12001
BE0004752,Multidrug and toxin extrusion protein 2,Human,unknown,2,DB12001
BE0000306,"Ornithine carbamoyltransferase, mitochondrial",Human,unknown,8,DB12001
BE0001032,Multidrug resistance protein 1,Human,unknown,9,DB12001
BE0001067,ATP-binding cassette sub-family G member 2,Human,unknown,10,DB12001
BE0001067,ATP-binding cassette sub-family G member 2,Human,no,302,DB12010
BE0002369,ATP-binding cassette sub-family B member 5,Human,no,303,DB12010
BE0001032,Multidrug resistance protein 1,Human,no,5,DB12026
BE0001067,ATP-binding cassette sub-family G member 2,Human,no,6,DB12026
BE0001004,Solute carrier organic anion transporter family member 1B1,Human,no,7,DB12026
BE0003659,Solute carrier organic anion transporter family member 1B3,Human,no,8,DB12026
BE0001004,Solute carrier organic anion transporter family member 1B1,Human,no,3,DB12070
BE0003659,Solute carrier organic anion transporter family member 1B3,Human,no,4,DB12070
BE0001032,Multidrug resistance protein 1,Human,no,14,DB12070
BE0001067,ATP-binding cassette sub-family G member 2,Human,no,15,DB12070
BE0000703,Bile salt export pump,Human,unknown,16,DB12070
BE0003645,Solute carrier family 22 member 8,Human,unknown,17,DB12070
BE0001069,Canalicular multispecific organic anion transporter 1,Human,no,18,DB12070
BE0001066,Solute carrier family 22 member 6,Human,unknown,1,DB12243
BE0003645,Solute carrier family 22 member 8,Human,unknown,2,DB12243
BE0002369,ATP-binding cassette sub-family B member 5,Human,no,12,DB12267
BE0001067,ATP-binding cassette sub-family G member 2,Human,no,13,DB12267
BE0003648,Solute carrier family 22 member 1,Human,no,14,DB12267
BE0003657,Multidrug and toxin extrusion protein 1,Human,no,15,DB12267
BE0004752,Multidrug and toxin extrusion protein 2,Human,unknown,16,DB12267
BE0001032,Multidrug resistance protein 1,Human,unknown,7,DB12332
BE0001067,ATP-binding cassette sub-family G member 2,Human,unknown,8,DB12332
BE0003657,Multidrug and toxin extrusion protein 1,Human,unknown,9,DB12332
BE0004752,Multidrug and toxin extrusion protein 2,Human,unknown,10,DB12332
BE0003648,Solute carrier family 22 member 1,Human,unknown,11,DB12332
BE0001188,Multidrug resistance-associated protein 4,Human,unknown,12,DB12332
BE0001004,Solute carrier organic anion transporter family member 1B1,Human,unknown,13,DB12332
BE0003659,Solute carrier organic anion transporter family member 1B3,Human,unknown,14,DB12332
BE0001066,Solute carrier family 22 member 6,Human,unknown,15,DB12332
BE0003645,Solute carrier family 22 member 8,Human,unknown,16,DB12332
BE0001032,Multidrug resistance protein 1,Human,no,1,DB12364
BE0000090,Potassium voltage-gated channel subfamily H member 2,Human,unknown,3,DB12364
BE0001032,Multidrug resistance protein 1,Human,unknown,7,DB12483
BE0001067,ATP-binding cassette sub-family G member 2,Human,unknown,8,DB12483
BE0004752,Multidrug and toxin extrusion protein 2,Human,unknown,9,DB12483
BE0003648,Solute carrier family 22 member 1,Human,unknown,7,DB12598
BE0003647,Solute carrier family 22 member 2,Human,unknown,8,DB12598
BE0003657,Multidrug and toxin extrusion protein 1,Human,unknown,1,DB12615
BE0004752,Multidrug and toxin extrusion protein 2,Human,unknown,2,DB12615
BE0001570,Outer membrane protein F,Escherichia coli (strain K12),no,1,DB13092
BE0003941,Outer membrane porin C,Escherichia coli,unknown,2,DB13092
BE0001004,Solute carrier organic anion transporter family member 1B1,Human,unknown,4,DB13139
BE0003659,Solute carrier organic anion transporter family member 1B3,Human,yes,5,DB13139
BE0001032,Multidrug resistance protein 1,Human,no,9,DB13146
BE0001188,Multidrug resistance-associated protein 4,Human,no,10,DB13146
BE0001004,Solute carrier organic anion transporter family member 1B1,Human,unknown,1,DB13153
BE0003659,Solute carrier organic anion transporter family member 1B3,Human,unknown,2,DB13153
BE0001004,Solute carrier organic anion transporter family member 1B1,Human,unknown,1,DB13154
BE0003659,Solute carrier organic anion transporter family member 1B3,Human,unknown,2,DB13154
BE0009368,Sodium/myo-inositol cotransporter,Human,no,1,DB13178
BE0001032,Multidrug resistance protein 1,Human,unknown,3,DB13179
BE0000510,Serotransferrin,Human,yes,1,DB13257
BE0000085,Ferritin light chain,Human,yes,2,DB13257
BE0000399,Ferritin heavy chain,Human,yes,3,DB13257
BE0009342,Divalent metal ion transporter 1,Pig,unknown,4,DB13257
BE0002664,Iron binding protein FbpA,Pasteurella haemolytica,yes,5,DB13257
BE0000732,Sodium/potassium-transporting ATPase subunit alpha-1,Human,yes,2,DB13620
BE0000502,Solute carrier family 12 member 1,Human,yes,3,DB13620
BE0009378,Hydrogen potassium ATPase,Human,yes,4,DB13620
BE0000785,Multidrug resistance-associated protein 1,Human,no,4,DB13783
BE0001032,Multidrug resistance protein 1,Human,unknown,15,DB13874
BE0001067,ATP-binding cassette sub-family G member 2,Human,unknown,16,DB13874
BE0001066,Solute carrier family 22 member 6,Human,unknown,17,DB13874
BE0001004,Solute carrier organic anion transporter family member 1B1,Human,unknown,18,DB13874
BE0003647,Solute carrier family 22 member 2,Human,unknown,19,DB13874
BE0003659,Solute carrier organic anion transporter family member 1B3,Human,unknown,20,DB13874
BE0003645,Solute carrier family 22 member 8,Human,unknown,21,DB13874
BE0001032,Multidrug resistance protein 1,Human,unknown,5,DB13878
BE0001067,ATP-binding cassette sub-family G member 2,Human,unknown,6,DB13878
BE0001004,Solute carrier organic anion transporter family member 1B1,Human,unknown,7,DB13878
BE0003659,Solute carrier organic anion transporter family member 1B3,Human,unknown,8,DB13878
BE0001032,Multidrug resistance protein 1,Human,unknown,4,DB13879
BE0001067,ATP-binding cassette sub-family G member 2,Human,unknown,5,DB13879
BE0001004,Solute carrier organic anion transporter family member 1B1,Human,unknown,6,DB13879
BE0003659,Solute carrier organic anion transporter family member 1B3,Human,unknown,7,DB13879
BE0001032,Multidrug resistance protein 1,Human,unknown,4,DB13919
BE0001004,Solute carrier organic anion transporter family member 1B1,Human,no,5,DB13928
BE0003659,Solute carrier organic anion transporter family member 1B3,Human,no,6,DB13928
BE0003642,Solute carrier organic anion transporter family member 1A2,Human,unknown,10,DB13943
BE0003645,Solute carrier family 22 member 8,Human,unknown,11,DB13943
BE0003646,Solute carrier family 22 member 7,Human,unknown,12,DB13943
BE0003648,Solute carrier family 22 member 1,Human,unknown,13,DB13943
BE0001032,Multidrug resistance protein 1,Human,unknown,14,DB13943
BE0003644,Sodium/bile acid cotransporter,Human,unknown,15,DB13943
BE0003650,Solute carrier family 22 member 3,Human,unknown,16,DB13943
BE0000757,Solute carrier family 22 member 4,Human,unknown,17,DB13943
BE0001067,ATP-binding cassette sub-family G member 2,Human,unknown,18,DB13943
BE0003642,Solute carrier organic anion transporter family member 1A2,Human,unknown,10,DB13944
BE0003645,Solute carrier family 22 member 8,Human,unknown,11,DB13944
BE0003646,Solute carrier family 22 member 7,Human,unknown,12,DB13944
BE0003648,Solute carrier family 22 member 1,Human,unknown,13,DB13944
BE0001032,Multidrug resistance protein 1,Human,unknown,14,DB13944
BE0003644,Sodium/bile acid cotransporter,Human,unknown,15,DB13944
BE0003650,Solute carrier family 22 member 3,Human,unknown,16,DB13944
BE0000757,Solute carrier family 22 member 4,Human,unknown,17,DB13944
BE0001067,ATP-binding cassette sub-family G member 2,Human,unknown,18,DB13944
BE0003642,Solute carrier organic anion transporter family member 1A2,Human,unknown,10,DB13946
BE0003645,Solute carrier family 22 member 8,Human,unknown,11,DB13946
BE0003646,Solute carrier family 22 member 7,Human,unknown,12,DB13946
BE0003648,Solute carrier family 22 member 1,Human,unknown,13,DB13946
BE0001032,Multidrug resistance protein 1,Human,unknown,14,DB13946
BE0003644,Sodium/bile acid cotransporter,Human,unknown,15,DB13946
BE0003650,Solute carrier family 22 member 3,Human,unknown,16,DB13946
BE0000757,Solute carrier family 22 member 4,Human,unknown,17,DB13946
BE0001067,ATP-binding cassette sub-family G member 2,Human,unknown,18,DB13946
BE0001032,Multidrug resistance protein 1,Human,unknown,4,DB13951
BE0003647,Solute carrier family 22 member 2,Human,unknown,12,DB13952
BE0003648,Solute carrier family 22 member 1,Human,unknown,13,DB13952
BE0003650,Solute carrier family 22 member 3,Human,unknown,14,DB13952
BE0001042,Solute carrier organic anion transporter family member 2B1,Human,unknown,15,DB13952
BE0003642,Solute carrier organic anion transporter family member 1A2,Human,unknown,16,DB13952
BE0003651,Multidrug resistance-associated protein 7,Human,unknown,17,DB13952
BE0000879,Solute carrier family 22 member 11,Human,unknown,18,DB13952
BE0001067,ATP-binding cassette sub-family G member 2,Human,unknown,19,DB13952
BE0001004,Solute carrier organic anion transporter family member 1B1,Human,unknown,20,DB13952
BE0001032,Multidrug resistance protein 1,Human,unknown,21,DB13952
BE0003645,Solute carrier family 22 member 8,Human,unknown,27,DB13952
BE0003659,Solute carrier organic anion transporter family member 1B3,Human,unknown,28,DB13952
BE0003660,Solute carrier organic anion transporter family member 1C1,Human,unknown,29,DB13952
BE0003656,Solute carrier organic anion transporter family member 4A1,Human,unknown,30,DB13952
BE0003647,Solute carrier family 22 member 2,Human,unknown,12,DB13953
BE0003648,Solute carrier family 22 member 1,Human,unknown,13,DB13953
BE0003650,Solute carrier family 22 member 3,Human,unknown,14,DB13953
BE0001042,Solute carrier organic anion transporter family member 2B1,Human,unknown,15,DB13953
BE0003642,Solute carrier organic anion transporter family member 1A2,Human,unknown,16,DB13953
BE0003651,Multidrug resistance-associated protein 7,Human,unknown,17,DB13953
BE0000879,Solute carrier family 22 member 11,Human,unknown,18,DB13953
BE0001067,ATP-binding cassette sub-family G member 2,Human,unknown,19,DB13953
BE0001004,Solute carrier organic anion transporter family member 1B1,Human,unknown,20,DB13953
BE0001032,Multidrug resistance protein 1,Human,unknown,21,DB13953
BE0003645,Solute carrier family 22 member 8,Human,unknown,27,DB13953
BE0003659,Solute carrier organic anion transporter family member 1B3,Human,unknown,28,DB13953
BE0003660,Solute carrier organic anion transporter family member 1C1,Human,unknown,29,DB13953
BE0003656,Solute carrier organic anion transporter family member 4A1,Human,unknown,30,DB13953
BE0003647,Solute carrier family 22 member 2,Human,unknown,12,DB13954
BE0003648,Solute carrier family 22 member 1,Human,unknown,13,DB13954
BE0003650,Solute carrier family 22 member 3,Human,unknown,14,DB13954
BE0001042,Solute carrier organic anion transporter family member 2B1,Human,unknown,15,DB13954
BE0003642,Solute carrier organic anion transporter family member 1A2,Human,unknown,16,DB13954
BE0003651,Multidrug resistance-associated protein 7,Human,unknown,17,DB13954
BE0000879,Solute carrier family 22 member 11,Human,unknown,18,DB13954
BE0001067,ATP-binding cassette sub-family G member 2,Human,unknown,19,DB13954
BE0001004,Solute carrier organic anion transporter family member 1B1,Human,unknown,20,DB13954
BE0001032,Multidrug resistance protein 1,Human,unknown,21,DB13954
BE0003645,Solute carrier family 22 member 8,Human,unknown,27,DB13954
BE0003659,Solute carrier organic anion transporter family member 1B3,Human,unknown,28,DB13954
BE0003660,Solute carrier organic anion transporter family member 1C1,Human,unknown,29,DB13954
BE0003656,Solute carrier organic anion transporter family member 4A1,Human,unknown,30,DB13954
BE0003647,Solute carrier family 22 member 2,Human,unknown,12,DB13955
BE0003648,Solute carrier family 22 member 1,Human,unknown,13,DB13955
BE0003650,Solute carrier family 22 member 3,Human,unknown,14,DB13955
BE0001042,Solute carrier organic anion transporter family member 2B1,Human,unknown,15,DB13955
BE0003642,Solute carrier organic anion transporter family member 1A2,Human,unknown,16,DB13955
BE0003651,Multidrug resistance-associated protein 7,Human,unknown,17,DB13955
BE0000879,Solute carrier family 22 member 11,Human,unknown,18,DB13955
BE0001067,ATP-binding cassette sub-family G member 2,Human,unknown,19,DB13955
BE0001004,Solute carrier organic anion transporter family member 1B1,Human,unknown,20,DB13955
BE0001032,Multidrug resistance protein 1,Human,unknown,21,DB13955
BE0003645,Solute carrier family 22 member 8,Human,unknown,27,DB13955
BE0003659,Solute carrier organic anion transporter family member 1B3,Human,unknown,28,DB13955
BE0003660,Solute carrier organic anion transporter family member 1C1,Human,unknown,29,DB13955
BE0003656,Solute carrier organic anion transporter family member 4A1,Human,unknown,30,DB13955
BE0003647,Solute carrier family 22 member 2,Human,unknown,12,DB13956
BE0003648,Solute carrier family 22 member 1,Human,unknown,13,DB13956
BE0003650,Solute carrier family 22 member 3,Human,unknown,14,DB13956
BE0001042,Solute carrier organic anion transporter family member 2B1,Human,unknown,15,DB13956
BE0003642,Solute carrier organic anion transporter family member 1A2,Human,unknown,16,DB13956
BE0003651,Multidrug resistance-associated protein 7,Human,unknown,17,DB13956
BE0000879,Solute carrier family 22 member 11,Human,unknown,18,DB13956
BE0001067,ATP-binding cassette sub-family G member 2,Human,unknown,19,DB13956
BE0001004,Solute carrier organic anion transporter family member 1B1,Human,unknown,20,DB13956
BE0001032,Multidrug resistance protein 1,Human,unknown,21,DB13956
BE0003645,Solute carrier family 22 member 8,Human,unknown,27,DB13956
BE0003659,Solute carrier organic anion transporter family member 1B3,Human,unknown,28,DB13956
BE0003660,Solute carrier organic anion transporter family member 1C1,Human,unknown,29,DB13956
BE0003656,Solute carrier organic anion transporter family member 4A1,Human,unknown,30,DB13956
BE0000643,Alpha-tocopherol transfer protein,Human,no,4,DB14003
BE0000076,SEC14-like protein 4,Human,no,5,DB14003
BE0000256,SEC14-like protein 2,Human,no,6,DB14003
BE0000339,SEC14-like protein 3,Human,no,7,DB14003
BE0005852,Apolipoprotein B receptor,Human,no,8,DB14003
BE0000189,Scavenger receptor class B member 1,Human,no,9,DB14003
BE0001032,Multidrug resistance protein 1,Human,no,10,DB14003
BE0003647,Solute carrier family 22 member 2,Human,unknown,8,DB14006
BE0003648,Solute carrier family 22 member 1,Human,unknown,9,DB14006
BE0003650,Solute carrier family 22 member 3,Human,unknown,10,DB14006
BE0000106,Solute carrier family 22 member 5,Human,unknown,11,DB14006
BE0000757,Solute carrier family 22 member 4,Human,unknown,12,DB14006
BE0001059,Choline transporter-like protein 1,Human,unknown,14,DB14006
BE0002182,Choline transporter-like protein 4,Human,unknown,15,DB14006
BE0002183,Choline transporter-like protein 2,Human,unknown,16,DB14006
BE0002184,Choline transporter-like protein 3,Human,unknown,17,DB14006
BE0000696,High affinity choline transporter 1,Human,unknown,22,DB14006
BE0000785,Multidrug resistance-associated protein 1,Human,unknown,44,DB14009
BE0001067,ATP-binding cassette sub-family G member 2,Human,unknown,45,DB14009
BE0001204,Equilibrative nucleoside transporter 1,Human,unknown,46,DB14009
BE0000785,Multidrug resistance-associated protein 1,Human,unknown,44,DB14011
BE0001067,ATP-binding cassette sub-family G member 2,Human,unknown,45,DB14011
BE0001204,Equilibrative nucleoside transporter 1,Human,unknown,46,DB14011
BE0001032,Multidrug resistance protein 1,Human,unknown,4,DB14146
